,e,0.80,0.85,0.90,0.95
153,0.7268,1.14372268034e-07,5.86672235785e-06,5.60061795503e-06,2.46557840049e-06
154,0.7315,1.28463981719e-07,6.79803738236e-06,5.56494355585e-06,2.44839841072e-06
155,0.7362,1.4401877008e-07,8.58728012009e-06,5.51978433648e-06,2.43098691513e-06
156,0.741,1.58918306862e-07,8.51747229917e-06,5.47864580919e-06,2.41376471116e-06
157,0.7458,1.75797265982e-07,8.45287026656e-06,5.43666019653e-06,2.39534411357e-06
158,0.7505,1.95125722252e-07,8.3833670501e-06,5.39427355678e-06,2.37761503793e-06
159,0.7552,2.4357410905e-07,8.31526228479e-06,5.34920335952e-06,2.35705377028e-06
160,0.76,2.67964306455e-07,8.24244603189e-06,5.30710334389e-06,2.3386467781e-06
161,0.7647,2.92246291609e-07,8.17195953161e-06,5.25955345158e-06,2.32021477965e-06
162,0.7695,3.55465490234e-07,8.10454780023e-06,5.21606071111e-06,2.30049539334e-06
163,0.7742,3.84447607195e-07,8.0247178347e-06,5.16747739761e-06,2.28191625119e-06
164,0.779,4.55330595226e-07,7.95270168815e-06,5.12265214288e-06,2.26128489824e-06
165,0.7837,4.87886145529e-07,7.87705774408e-06,5.07344437999e-06,2.24096830456e-06
166,0.7885,5.74573629529e-07,7.79819420774e-06,5.02421980001e-06,2.22000992802e-06
167,0.7933,6.71830133008e-07,7.72510804208e-06,4.97543664307e-06,2.1964714095e-06
168,0.798,7.73182420382e-07,7.63736988798e-06,4.92589572116e-06,2.17621071048e-06
169,0.8027,8.84724100335e-07,7.56161015516e-06,4.87629165389e-06,2.15376549808e-06
170,0.8075,9.27366148869e-07,7.47835752669e-06,4.82203134378e-06,2.1313292137e-06
171,0.8123,1.13055568019e-06,7.39266006329e-06,4.76950878455e-06,2.10849043442e-06
172,0.817,1.26784409972e-06,7.30988441417e-06,4.7149195629e-06,2.08458736866e-06
173,0.8217,1.49983236488e-06,7.22347647509e-06,4.65948716429e-06,2.06204010495e-06
174,0.8265,1.6542087487e-06,7.13145176567e-06,4.60656255484e-06,2.03722482262e-06
175,0.8312,2.1079918532e-06,7.04345629444e-06,4.54591374656e-06,2.01411747358e-06
176,0.836,2.40188294458e-06,6.95280133694e-06,4.48961134613e-06,1.98785801117e-06
177,0.8407,2.83960457179e-06,6.8545480257e-06,4.43005645199e-06,1.96201550783e-06
178,0.8455,3.44851542665e-06,6.76224552977e-06,4.36887165263e-06,1.93623509042e-06
179,0.8502,4.09723225136e-06,6.6682313697e-06,4.30653028019e-06,1.90874734781e-06
180,0.855,5.10062915159e-06,6.56669884523e-06,4.2439337812e-06,1.8805005641e-06
181,0.8598,7.19383176502e-06,6.46507516738e-06,4.1824598897e-06,1.85275254073e-06
182,0.8645,8.6278151406e-06,6.36340849753e-06,4.11363660439e-06,1.82370430188e-06
183,0.8692,8.48445050534e-06,6.26031263014e-06,4.04744912205e-06,1.79492239731e-06
184,0.874,8.3411892067e-06,6.14744064653e-06,3.97766604756e-06,1.76626338554e-06
185,0.8788,8.1889074326e-06,6.04095313564e-06,3.90749486508e-06,1.73506275544e-06
186,0.8835,8.03845264884e-06,5.92602160484e-06,3.83815812465e-06,1.7036509337e-06
187,0.8882,7.88001245281e-06,5.80799238616e-06,3.75976094435e-06,1.67127001829e-06
188,0.893,7.72020332932e-06,5.6885767941e-06,3.68551933738e-06,1.63716909703e-06
189,0.8977,7.55248182219e-06,5.57082406596e-06,3.60722437256e-06,1.60335711255e-06
190,0.9025,7.38371016762e-06,5.44264066073e-06,3.5282295361e-06,1.5683628612e-06
191,0.9073,7.21112869462e-06,5.31228628687e-06,3.44813252149e-06,1.53175308001e-06
192,0.912,7.02930283323e-06,5.1809396432e-06,3.35885773037e-06,1.4940787541e-06
193,0.9167,6.84448561659e-06,5.04435065106e-06,3.27222473656e-06,1.45666939776e-06
194,0.9215,6.65046723297e-06,4.90020628128e-06,3.18287412375e-06,1.41601782422e-06
195,0.9263,6.45150253457e-06,4.75433277152e-06,3.08848774484e-06,1.37507563563e-06
196,0.931,6.24734541319e-06,4.60128275497e-06,2.99136478273e-06,1.33230169011e-06
197,0.9357,6.03391811901e-06,4.50972605943e-06,2.89082886367e-06,1.28734228549e-06
198,0.9405,5.81362820894e-06,4.34379362469e-06,2.78506973156e-06,1.24065303657e-06
199,0.9452,5.57937360637e-06,4.17327794348e-06,2.67431776794e-06,1.19226781179e-06
