,e,1.30,1.80,2.20
58,0.2755,0.504332172496,0.504332172492,0.343108279667
59,0.2802,0.504422523651,0.504422523647,0.348388615666
60,0.285,0.504511667643,0.504511667638,0.354074930979
61,0.2898,0.50460275021,0.504602750205,0.351358290352
62,0.2945,0.504697421922,0.504697421917,0.357250478211
63,0.2993,0.50479062266,0.504790622656,0.354648399448
64,0.304,0.504885978516,0.504885978511,0.361243515896
65,0.3087,0.504983105758,0.504983105753,0.368186019006
66,0.3135,0.505080592794,0.505080592788,0.365657967431
67,0.3182,0.505180240575,0.505180240569,0.373123883149
68,0.323,0.505282931117,0.505282931112,0.3708350467
69,0.3277,0.50539018597,0.505390185964,0.378742004232
70,0.3325,0.505351184615,0.50535118461,0.388445582046
71,0.3372,0.505456018022,0.505456018016,0.386290442409
72,0.342,0.505558927898,0.505558927892,0.395057976441
73,0.3468,0.505671095819,0.505671095813,0.392965433906
74,0.3515,0.505781207497,0.505781207491,0.402261125747
75,0.3563,0.505888337292,0.505888337286,0.412067309009
76,0.361,0.506002805322,0.506002805315,0.410372345347
77,0.3657,0.50612261383,0.506122613824,0.420690746761
78,0.3705,0.506239799761,0.506239799754,0.431543946495
79,0.3752,0.506359839539,0.506359839532,0.430233689258
80,0.38,0.506482658314,0.506482658307,0.441766654135
81,0.3847,0.50660530953,0.506605309523,0.453817320409
82,0.3895,0.506730883227,0.50673088322,0.47981146043
83,0.3942,0.506859156082,0.506859156075,0.506859156071
84,0.399,0.506994093357,0.506994093349,0.506994093345
85,0.4037,0.507135399136,0.507135399128,0.507135399125
86,0.4085,0.507270144343,0.507270144335,0.507270144332
87,0.4133,0.507416436808,0.5074164368,0.507416436796
88,0.418,0.507561954321,0.507561954313,0.507561954308
89,0.4228,0.507702700744,0.507702700735,0.507702700731
90,0.4275,0.507846576969,0.50784657696,0.507846576956
91,0.4322,0.508003452492,0.508003452483,0.508003452479
92,0.437,0.508155130606,0.508155130596,0.508155130592
93,0.4417,0.508320407042,0.508320407032,0.508320407028
94,0.4465,0.5084755139,0.50847551389,0.508475513886
95,0.4512,0.508650441753,0.508650441743,0.508650441738
96,0.456,0.508820037485,0.508820037474,0.50882003747
97,0.4607,0.508989210236,0.508989210226,0.508989210221
98,0.4655,0.509172901426,0.509172901415,0.50917290141
99,0.4703,0.509355966852,0.509355966841,0.509355966836
100,0.475,0.509544724433,0.509544724421,0.509544724416
101,0.4798,0.509740235557,0.509740235546,0.50974023554
102,0.4845,0.509932407586,0.509932407573,0.509932407567
103,0.4892,0.510129521295,0.510129521282,0.510129521277
104,0.494,0.51033410233,0.510334102317,0.510334102311
105,0.4987,0.510553852581,0.510553852568,0.510553852562
106,0.5035,0.510758358162,0.51075835815,0.510758358143
107,0.5082,0.510997934499,0.510997934485,0.510997934479
108,0.513,0.511221460592,0.511221460578,0.511221460571
109,0.5177,0.511444250434,0.511444250418,0.51144425041
110,0.5225,0.511677193971,0.511677193955,0.511677193948
111,0.5272,0.511931506183,0.511931506168,0.511931506161
112,0.532,0.51219516181,0.512195161793,0.512195161785
113,0.5367,0.512429889956,0.512429889939,0.512429889931
114,0.5415,0.512699129202,0.512699129186,0.512699129177
115,0.5463,0.512984733182,0.512984733164,0.512984733155
116,0.551,0.513244536948,0.51324453693,0.513244536921
117,0.5557,0.513545269897,0.513545269879,0.513545269871
118,0.5605,0.513840708271,0.513840708251,0.513840708242
119,0.5653,0.514159200828,0.514159200809,0.514159200799
120,0.57,0.514448928423,0.514448928402,0.514448928392
121,0.5747,0.51478800018,0.514788000159,0.514788000149
122,0.5795,0.515114724341,0.515114724318,0.515114724308
123,0.5842,0.515424985893,0.515424985871,0.51542498586
124,0.589,0.515828631568,0.515828631544,0.515828631532
125,0.5938,0.516159297849,0.516159297825,0.516159297813
126,0.5985,0.516536212101,0.516536212077,0.516536212066
127,0.6032,0.516928794794,0.516928794768,0.516928794756
128,0.608,0.517292788508,0.517292788483,0.517292788471
129,0.6128,0.517736474466,0.517736474438,0.517736474425
130,0.6175,0.518173404217,0.51817340419,0.518173404177
131,0.6222,0.518627977858,0.518627977828,0.518627977814
132,0.627,0.519002434007,0.519002433979,0.519002433966
133,0.6318,0.519512741784,0.519512741751,0.519512741737
134,0.6365,0.51997589688,0.519975896849,0.519975896835
135,0.6412,0.520523593144,0.52052359311,0.520523593094
136,0.646,0.520992627074,0.520992627037,0.520992627019
137,0.6507,0.52148923512,0.521489235084,0.521489235067
138,0.6555,0.522088710882,0.522088710842,0.522088710823
139,0.6603,0.522641321083,0.522641321047,0.522641321029
140,0.665,0.523280944748,0.523280944707,0.523280944686
141,0.6697,0.523864100549,0.523864100509,0.52386410049
142,0.6745,0.524458555019,0.524458554974,0.524458554953
143,0.6793,0.525162623268,0.525162623218,0.525162623195
144,0.684,0.525837402095,0.525837402049,0.525837402027
145,0.6887,0.526578350805,0.526578350753,0.526578350728
146,0.6935,0.527310795819,0.527310795771,0.527310795749
147,0.6983,0.528093611101,0.528093611049,0.528093611023
148,0.703,0.528962553104,0.528962553043,0.528962553014
149,0.7077,0.529653630468,0.529653630413,0.529653630387
150,0.7125,0.530495695933,0.53049569587,0.530495695841
151,0.7172,0.531476105647,0.531476105592,0.531476105565
152,0.722,0.532494699861,0.532494699796,0.532494699765
153,0.7268,0.53347608764,0.533476087566,0.533476087531
154,0.7315,0.534541727629,0.534541727564,0.534541727534
155,0.7362,0.53564213637,0.535642136297,0.535642136262
156,0.741,0.536685510969,0.536685510885,0.536685510844
157,0.7458,0.538056529743,0.538056529671,0.538056529636
158,0.7505,0.539116948242,0.539116948156,0.539116948116
159,0.7552,0.540543155206,0.540543155106,0.540543155061
160,0.76,0.542043982477,0.542043982364,0.542043982309
161,0.7647,0.543459498107,0.543459498011,0.543459497964
162,0.7695,0.544845419409,0.544845419297,0.544845419245
163,0.7742,0.546426492874,0.546426492742,0.546426492681
164,0.779,0.548246044543,0.548246044441,0.548246044389
165,0.7837,0.549812106996,0.549812106874,0.549812106815
166,0.7885,0.551986940759,0.551986940607,0.551986940538
167,0.7933,0.554092613718,0.554092613599,0.554092613545
168,0.798,0.555850285185,0.555850285047,0.555850284982
169,0.8027,0.558110799815,0.558110799651,0.558110799573
170,0.8075,0.560724757964,0.560724757766,0.560724757675
171,0.8123,0.56405571894,0.564055718791,0.564055718721
172,0.817,0.56604279596,0.566042795789,0.566042795704
173,0.8217,0.569030269736,0.569030269526,0.569030269425
174,0.8265,0.572195823572,0.572195823314,0.572195823192
175,0.8312,0.576239235529,0.576239235341,0.576239235259
176,0.836,0.579151749483,0.579151749265,0.57915174916
177,0.8407,0.58258324911,0.582583248839,0.582583248714
178,0.8455,0.58670581946,0.586705819127,0.586705818969
179,0.8502,0.5923100457,0.592310045269,0.592310045062
180,0.855,0.597329397011,0.597329396761,0.597329396632
181,0.8598,0.601701417977,0.601701417651,0.601701417498
182,0.8645,0.606184526311,0.606184525904,0.606184525716
183,0.8692,0.614439717927,0.614439717377,0.61443971712
184,0.874,0.622863331744,0.622863331023,0.622863330658
185,0.8788,0.630834029871,0.630834029519,0.630834029353
186,0.8835,0.636144461724,0.636144461269,0.636144461067
187,0.8882,0.645658733487,0.645658732873,0.645658732585
188,0.893,0.654390391196,0.654390390385,0.65439039
189,0.8977,0.667922710276,0.667922709126,0.667922708578
190,0.9025,0.689157956898,0.689157955104,0.689157954272
191,0.9073,0.706166166536,0.706166166008,0.706166165746
192,0.912,0.712306765856,0.71230676516,0.712306764829
193,0.9167,0.72392741243,0.723927411493,0.723927411021
194,0.9215,0.743571528224,0.743571526792,0.743571526105
195,0.9263,0.766193642542,0.766193640306,0.766193639254
196,0.931,0.807191855299,0.807191851403,0.807191849579
197,0.9357,0.889244728279,0.889244719989,0.88924471607
198,0.9405,1.0,1.0,1.0
199,0.9452,1.0,1.0,1.0
