,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.79145,33.089192185,1.57079632679,0.851790544044,3.3089192185,1.57079632679,0.4281452067,0.989489852309,3.14159265359,1.0,616.162283946,1.39112613867,1,0.1
1,1,0.00628947478196,1.79145016751,33.0891891056,1.57082606037,0.85179062369,3.30891627077,1.5710936628,0.428145242915,0.989489870986,3.14159581182,1.0,616.162284088,1.39112150415,0,0.0999999158444
2,2,0.0125789495639,1.79145067003,33.0891798676,1.57085579279,0.851790862626,3.3089074277,1.57139098866,0.428145351559,0.989489927017,3.14159896992,1.0,616.162284515,1.3911076015,0,0.0999996633853
3,3,0.0188684243459,1.79145150754,33.0891644714,1.57088552289,0.851791260842,3.30889268959,1.57168829423,0.428145532628,0.989490020398,3.14160212772,1.0,616.162285226,1.39108443336,0,0.0999992426322
4,4,0.0251578991278,1.79145268001,33.0891429175,1.57091524951,0.851791818324,3.30887205695,1.57198556936,0.428145786115,0.989490151126,3.14160528511,1.0,616.162286222,1.39105200417,0,0.0999986536005
5,5,0.0314473739098,1.7914541874,33.0891152068,1.57094497149,0.851792535049,3.30884553047,1.57228280391,0.42814611201,0.989490319196,3.14160844193,1.0,616.162287502,1.39101032014,0,0.0999978963065
6,6,0.0377368486918,1.79145602964,33.0890813404,1.57097468767,0.85179341099,3.30881311106,1.57257998773,0.4281465103,0.989490524598,3.14161159805,1.0,616.162289066,1.39095938924,0,0.0999969707913
7,7,0.0440263234737,1.79145820667,33.0890413196,1.5710043969,0.851794446114,3.30877479984,1.57287711067,0.42814698097,0.989490767326,3.14161475331,1.0,616.162290915,1.39089922119,0,0.0999958770808
8,8,0.0503157982557,1.7914607184,33.088995146,1.57103409802,0.85179564038,3.30873059812,1.57317416261,0.428147524003,0.989491047366,3.14161790759,1.0,616.162293048,1.39082982746,0,0.099994615222
9,9,0.0566052730377,1.79146356474,33.0889428213,1.57106378986,0.851796993744,3.3086805074,1.57347113339,0.428148139376,0.989491364708,3.14162106075,1.0,616.162295466,1.39075122128,0,0.0999931852588
10,10,0.0628947478196,1.79146674557,33.0888843476,1.57109347127,0.851798506152,3.30862452941,1.57376801287,0.428148827067,0.989491719338,3.14162421263,1.0,616.162298167,1.39066341759,0,0.0999915872546
11,11,0.0691842226016,1.79147026078,33.0888197271,1.57112314109,0.851800177546,3.30856266605,1.57406479092,0.428149587049,0.989492111238,3.1416273631,1.0,616.162301152,1.39056643306,0,0.099989821259
12,12,0.0754736973835,1.79147411022,33.0887489625,1.57115279817,0.851802007863,3.30849491945,1.5743614574,0.428150419292,0.989492540393,3.14163051201,1.0,616.162304421,1.39046028607,0,0.0999878873555
13,13,0.0817631721655,1.79147829376,33.0886720564,1.57118244134,0.851803997032,3.30842129192,1.57465800218,0.428151323765,0.989493006782,3.14163365924,1.0,616.162307974,1.39034499668,0,0.0999857856006
