,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.26,44.8792826544,1.57079632679,0.599099102602,4.4653758621,1.57079632679,0.301579524204,0.986537727265,3.14159265359,1.0,615.456058755,1.20811525289,1,0.1
1,1,0.0122565692338,1.26002184029,44.8786842624,1.57362473652,0.599109487124,4.46640207025,1.59922015191,0.301585726579,0.986542258261,3.14198049877,1.0,615.456107916,1.20770185208,0,0.0999843997924
2,2,0.0245122888291,1.26008735636,44.8768892944,1.57645277419,0.599140638411,4.46947884265,1.62762153715,0.301604332581,0.986555845019,3.14236788314,1.0,615.456255376,1.20646443026,0,0.0999376026027
3,3,0.036766309414,1.26019653384,44.873898374,1.57928006793,0.599192549623,4.47460063629,1.655978173,0.301635338849,0.986578468865,3.14275434641,1.0,615.456501072,1.20441123553,0,0.0998596186849
4,4,0.0490177827109,1.26034934877,44.8697125399,1.58210624626,0.599265209372,4.48175825681,1.68426801004,0.30167873978,0.986610098704,3.14313942934,1.0,615.4568449,1.20155570896,0,0.0997504651595
5,5,0.0612658616366,1.26054576762,44.8643332447,1.5849309383,0.599358601723,4.49093892346,1.7124693832,0.301734527539,0.986650691081,3.1435226743,1.0,615.457286712,1.19791605061,0,0.0996101659869
6,6,0.0735097010176,1.26078574737,44.8577623536,1.58775377394,0.599472706206,4.50212635886,1.74056113186,0.301802692057,0.986700190242,3.14390362574,1.0,615.45782632,1.19351465732,0,0.0994387518751
7,7,0.0857484578933,1.26106923546,44.8500021421,1.59057438405,0.599607497839,4.51530090157,1.76852271178,0.301883221047,0.986758528232,3.14428183076,1.0,615.458463494,1.18837747085,0,0.0992362603793
8,8,0.0979812919905,1.26139616987,44.841055294,1.59339240067,0.599762947137,4.53043964,1.79633429885,0.301976100003,0.986825625007,3.14465683959,1.0,615.459197962,1.18253327701,0,0.0990027358049
9,9,0.110207366163,1.2617664792,44.8309248986,1.59620745721,0.598675990638,4.54751656535,1.82397688285,0.301440883861,0.986928952184,3.14502087758,1.0,615.454959356,1.17100999779,0,0.0970182639253
10,10,0.122425846826,1.26218008265,44.8196144472,1.5990191886,0.598872234916,4.56650274141,1.85143235052,0.301558122119,0.987013098371,3.14538737702,1.0,615.455889106,1.16394409297,0,0.0967222690861
11,11,0.134635904384,1.26263689012,44.8071278301,1.60182723153,0.599088978403,4.5873664885,1.87868355694,0.301687623458,0.987105674026,3.14574936463,1.0,615.456915265,1.15627239681,0,0.0963953553453
12,12,0.14683671366,1.2631368023,44.7934693318,1.6046312246,0.599326173971,4.61007357916,1.90571438508,0.301829364678,0.987206552512,3.1461064091,1.0,615.458037401,1.14802725119,0,0.096037593763
13,13,0.159027454308,1.26367971069,44.7786436276,1.60743080851,0.599583770143,4.63458744271,1.93250979313,0.301983320432,0.987315595964,3.14645808466,1.0,615.459255041,1.13924083553,0,0.0956490619919
14,14,0.17120731127,1.26426549771,44.762655778,1.61022562625,0.59986171113,4.6608693763,1.95905584979,0.302149463244,0.987432655513,3.14680397155,1.0,615.460567674,1.12994477345,0,0.0952298441775
15,15,0.18337547502,1.26489403678,44.7455112243,1.61301532324,0.600159936875,4.68887875925,1.98533975737,0.302327763527,0.987557571514,3.14714365644,1.0,615.461974751,1.12016981648,0,0.0947800309095
16,16,0.195531142199,1.26556519241,44.7272157825,1.61579954754,0.600478383091,4.71857326954,2.01134986429,0.302518189607,0.98769017381,3.1474767329,1.0,615.463475684,1.10994559991,0,0.0942997191504
17,17,0.207673515848,1.26627882031,44.707775638,1.61857795003,0.600816981314,4.74990909856,2.03707566614,0.302720707737,0.987830281993,3.14780280175,1.0,615.465069851,1.09930046467,0,0.0937890121585
18,18,0.219801805829,1.26703476747,44.6871973391,1.62135018452,0.601175658948,4.78284116312,2.06250779711,0.302935282126,0.987977705687,3.1481214715,1.0,615.466756592,1.08826133649,0,0.0932480194396
19,19,0.231915229197,1.2678328723,44.6654877907,1.62411590796,0.601554339314,4.81732331249,2.08763801245,0.303161874958,0.988132244847,3.14843235869,1.0,615.46853521,1.07685365386,0,0.0926768566237
20,20,0.244013010564,1.2686729647,44.6426542475,1.62687478057,0.601952941714,4.85330852888,2.11245916274,0.303400446419,0.988293690064,3.14873508829,1.0,615.470404977,1.06510133593,0,0.0920756454563
21,21,0.256094382455,1.26955486622,44.6187043068,1.62962646603,0.602371381476,4.89074911987,2.1369651612,0.303650954725,0.988461822889,3.149029294,1.0,615.472365129,1.0530267826,0,0.0914445136424
22,22,0.268158585648,1.27047839018,44.5936459013,1.63237063158,0.602809570022,4.92959690185,2.16115094491,0.303913356143,0.98863641616,3.14931461862,1.0,615.474414869,1.04065089929,0,0.090783594775
23,23,0.280204869509,1.27144334179,44.5674872914,1.63510694819,0.603267414929,4.96980337331,2.18501243111,0.304187605027,0.988817234352,3.14959071431,1.0,615.476553369,1.02799314038,0,0.0900930282551
24,24,0.292232492318,1.27244951827,44.5402370573,1.63783509071,0.603744819987,5.0113198775,2.20854646937,0.30447365384,0.989004033918,3.14985724292,1.0,615.478779767,1.01507156593,0,0.0893729592074
25,25,0.304240721577,1.27349670903,44.5119040908,1.64055473798,0.604241685272,5.05409775383,2.23175079083,0.304771453192,0.989196563662,3.15011387622,1.0,615.481093175,1.00190290731,0,0.0886235383344
26,26,0.316228834312,1.27458469578,44.482497587,1.64326557297,0.604757907213,5.09808847787,2.25462395513,0.305080951862,0.989394565093,3.15036029615,1.0,615.483492672,0.98850263837,0,0.0878449218578
27,27,0.328196117363,1.27571325268,44.4520270359,1.64596728291,0.605293378657,5.14324378973,2.27716529603,0.305402096838,0.989597772811,3.1505961951,1.0,615.48597731,0.974885049293,0,0.087037271403
28,28,0.340141867662,1.27688214653,44.4205022133,1.64865955942,0.605847988949,5.18951581097,2.2993748664,0.305734833346,0.989805914883,3.15082127604,1.0,615.488546112,0.961063321053,0,0.0862007538489
29,29,0.352065392495,1.27809113686,44.3879331722,1.6513420986,0.606421624,5.2368571502,2.32125338321,0.306079104887,0.990018713224,3.15103525278,1.0,615.491198078,0.947049598915,0,0.0853355412983
30,30,0.36396600976,1.27933997614,44.3543302336,1.65401460113,0.607014166363,5.28522099758,2.34280217305,0.306434853265,0.990235883997,3.15123785007,1.0,615.49393218,0.932855063807,0,0.0844418108954
31,31,0.375843048207,1.28062840994,44.3197039771,1.65667677242,0.607625495315,5.3345612088,2.3640231188,0.306802018632,0.990457137995,3.15142880383,1.0,615.496747364,0.918490000765,0,0.0835197447194
32,32,0.387695847666,1.28195617708,44.2840652316,1.65932832268,0.60825548693,5.38483237881,2.38491860779,0.307180539516,0.990682181043,3.15160786118,1.0,615.499642557,0.90396386393,0,0.0825695296796
33,33,0.399523759261,1.28332300979,44.247425066,1.66196896699,0.608904014159,5.43598990599,2.40549148166,0.307570352858,0.990910714391,3.15177478064,1.0,615.50261666,0.889285337782,0,0.0815913574068
34,34,0.41132614562,1.28472863389,44.2097947794,1.66459842543,0.609570946916,5.48799004718,2.42574498848,0.307971394057,0.991142435116,3.15192933216,1.0,615.505668554,0.874462394452,0,0.080585424125
35,35,0.423102381059,1.28617276898,44.1711858914,1.66721642313,0.610256152156,5.54078996427,2.44568273698,0.308383596998,0.99137703651,3.15207129721,1.0,615.508797101,0.859502347095,0,0.0795519304988
36,36,0.434851851768,1.2876551286,44.1316101326,1.66982269038,0.610959493958,5.59434776287,2.4653086534,0.308806894095,0.991614208487,3.15220046885,1.0,615.512001141,0.844411899359,0,0.0784910815289
37,37,0.446573955968,1.2891754204,44.0910794346,1.67241696266,0.610390367732,5.64862252375,2.48462694068,0.308581569722,0.991870703333,3.15229384225,1.0,615.510296702,0.826905768851,0,0.0756457589839
38,38,0.458268104074,1.29073334634,44.0496059202,1.67499898072,0.611128004334,5.70357432756,2.50364204036,0.309025744483,0.992111563085,3.1523966391,1.0,615.513654225,0.811641627388,0,0.0745287073849
39,39,0.469933718828,1.29232860283,44.0072018937,1.67756849066,0.611883315965,5.75916427345,2.52235859707,0.309480774811,0.992354043641,3.15248611982,1.0,615.517083793,0.79626227038,0,0.0733848893389
40,40,0.48157023543,1.29396088096,43.9638798308,1.68012524394,0.612656156363,5.81535449219,2.54078142551,0.30994658777,0.992597825977,3.15256212421,1.0,615.52058418,0.790023873149,0,0.0722145263361
41,41,0.493177101654,1.29562986666,43.9196523689,1.68266899749,0.613446376822,5.8721081543,2.55891548001,0.310423109156,0.992842589627,3.15262450357,1.0,615.524154145,0.805619809793,0,0.0710178435656
42,42,0.50475377795,1.29733524089,43.8745322972,1.6851995137,0.614253826281,5.92938947368,2.5767658266,0.310910263529,0.993088013056,3.15267312069,1.0,615.527792436,0.821317913221,0,0.0697950697775
43,43,0.516299737537,1.2990766798,43.828532547,1.68771656046,0.615078351411,5.98716370729,2.59433761733,0.311407974258,0.993333774026,3.15270784977,1.0,615.531497789,0.837114590214,0,0.0685464371833
44,44,0.52781446648,1.30085385495,43.7816661819,1.69021991124,0.615919796699,6.04539715125,2.61163606699,0.31191616356,0.993579549957,3.15272857633,1.0,615.535268929,0.85300658302,0,0.0672721812713
45,45,0.539297463757,1.30266643345,43.733946388,1.69270934506,0.61677800454,6.10405713394,2.62866643192,0.31243475254,0.993825018286,3.15273519711,1.0,615.539104571,0.86899094709,0,0.0659725407405
46,46,0.55074824128,1.3045140782,43.6853864645,1.69518464655,0.617652815319,6.16311200605,2.64543399084,0.312963661228,0.994069856808,3.15272761997,1.0,615.543003423,0.88506503077,0,0.064647757286
47,47,0.562166324082,1.30639644805,43.6359998137,1.69764560595,0.618544067507,6.22253112933,2.66194402789,0.313502808632,0.994313744019,3.15270576376,1.0,615.546964185,0.901226457093,0,0.0632980755118
48,48,0.57355125013,1.30831319794,43.5857999322,1.70009201913,0.619451597737,6.28228486141,2.6782018169,0.314052112759,0.994556359444,3.15266955816,1.0,615.550985549,0.917473106778,0,0.0619237428432
49,49,0.584902570496,1.31026397916,43.5348004011,1.70252368759,0.620375240895,6.34234454078,2.69421260796,0.314611490671,0.994797383957,3.15261894359,1.0,615.555066204,0.933803103317,0,0.0605250092971
50,50,0.596219849327,1.31224843946,43.483014877,1.70494041846,0.621314830209,6.40268246933,2.70998161526,0.315180858517,0.9950365001,3.15255387097,1.0,615.559204833,0.950214799253,0,0.0591021274534
