,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.5312,40.773907982,1.57079632679,0.728048051551,4.0773907982,1.57079632679,0.366523798811,0.986359559494,3.14159265359,0.0,0.0,0.0,1,0.1
1,1,0.0123689875505,1.53122730665,40.7733503644,1.57367986435,0.728061035194,4.07835870088,1.5996284192,0.366531575244,0.986364259333,3.14199134827,0.0,0.0,0.0,0,0.0999839498537
2,2,0.0247370928652,1.53130922048,40.7716777102,1.57656301567,0.728099983209,4.08126060777,1.62843697851,0.366554903113,0.986378352234,3.14238955826,0.0,0.0,0.0,0,0.0999358030073
3,3,0.0371034341891,1.53144572311,40.7688906152,1.57944539475,0.728164886863,4.08609112882,1.65719861322,0.366593778134,0.986401818353,3.14278679946,0.0,0.0,0.0,0,0.0998555702711
4,4,0.0494671307839,1.53163678394,40.7649900713,1.58232661598,0.728255731604,4.09284132471,1.68589021303,0.366648193169,0.986434624658,3.14318258888,0.0,0.0,0.0,0,0.0997432696282
5,5,0.0618273031991,1.53188236017,40.7599774663,1.58520629438,0.728372497078,4.10149877208,1.71448908356,0.366718138232,0.986476724979,3.14357644527,0.0,0.0,0.0,0,0.0995989262314
6,6,0.0741830740401,1.53218239681,40.7538545813,1.58808404581,0.728515157141,4.11204765351,1.74297307597,0.366803600494,0.98652806009,3.14396788962,0.0,0.0,0.0,0,0.099422572405
7,7,0.0865335682619,1.53253682673,40.74662359,1.59095948717,0.727149608987,4.12446887038,1.77132070754,0.366126712002,0.986616784399,3.14435054834,0.0,0.0,0.0,0,0.097495190831
8,8,0.098877913682,1.53294557075,40.7382870554,1.5938322366,0.727343547588,4.13874017689,1.79951127306,0.366242872664,0.986686210833,3.14473492203,0.0,0.0,0.0,0,0.0972544831075
9,9,0.111215241447,1.53340853763,40.7288479275,1.59670191369,0.727563213554,4.15483633304,1.82752494526,0.366374457065,0.986764597948,3.14511547421,0.0,0.0,0.0,0,0.0969818437607
10,10,0.123544686497,1.53392562419,40.7183095405,1.5995681397,0.727808557931,4.17272927423,1.85534286318,0.366521441171,0.98685183574,3.14549174148,0.0,0.0,0.0,0,0.0966773335554
11,11,0.135865388061,1.53449671539,40.7066756086,1.60243053771,0.728079526129,4.19238829481,1.88294720791,0.366683798179,0.986947801885,3.1458632654,0.0,0.0,0.0,0,0.096341020231
12,12,0.148176489945,1.53512168439,40.6939502227,1.60528873284,0.728376057964,4.21378024268,1.91032126463,0.366861498531,0.987052361941,3.146229593,0.0,0.0,0.0,0,0.0959729784812
13,13,0.160477141222,1.53580039264,40.680137846,1.60814235247,0.728698087705,4.23686972303,1.93744947224,0.367054509938,0.987165369568,3.14659027731,0.0,0.0,0.0,0,0.0955732899058
14,14,0.172766496509,1.53653269003,40.6652433089,1.6109910264,0.729045544123,4.26161930742,1.9643174587,0.367262797405,0.987286666771,3.14694487778,0.0,0.0,0.0,0,0.0951420428977
15,15,0.185043716436,1.53731841495,40.6492718048,1.61383438705,0.729418350542,4.2879897464,1.99091206396,0.367486323247,0.987416084154,3.14729296083,1.0,615.884612494,1.49805454899,0,0.0946793326327
16,16,0.19730796807,1.53815739444,40.632228884,1.61667206963,0.729816424895,4.31594018292,2.01722135045,0.367725047124,0.987553441199,3.14763410023,1.0,615.885885111,1.44623044315,0,0.0941852609641
17,17,0.209558425327,1.53904944431,40.6141204485,1.61950371232,0.730239679788,4.34542836428,2.04323460191,0.367978926062,0.987698546552,3.14796787759,1.0,615.887236705,1.40829131285,0,0.0936599363601
18,18,0.221794269378,1.53999436927,40.5949527457,1.62232895647,0.730688022565,4.37641085045,2.06894231161,0.368247914486,0.987851198338,3.14829388276,1.0,615.888666701,1.37594703525,0,0.0931034738307
19,19,0.234014689042,1.5409919631,40.5747323623,1.62514744675,0.73116135537,4.40884321712,2.09433616082,0.368531964249,0.988011184473,3.14861171422,1.0,615.890174497,1.34675822901,0,0.0925159948071
20,20,0.246218881174,1.54204200874,40.5534662176,1.6279588313,0.731659575223,4.44268025165,2.11940898878,0.368831024664,0.988178283007,3.14892097948,1.0,615.891759459,1.31961959622,0,0.0918976271255
21,21,0.258406051035,1.54314427851,40.5311615562,1.63076276196,0.732182574094,4.47787614064,2.14415475521,0.369145042542,0.988352262466,3.14922129545,1.0,615.893420924,1.29392490149,0,0.091248504864
22,22,0.270575412662,1.54429853425,40.5078259415,1.63355889432,0.732730238979,4.51438464815,2.16856849656,0.36947396222,0.988532882217,3.14951228877,1.0,615.895158202,1.26930209094,0,0.0905687682705
23,23,0.282726189214,1.54550452748,40.4834672477,1.63634688799,0.733302451982,4.55215928346,2.19264627703,0.369817725606,0.988719892834,3.14979359613,1.0,615.896970572,1.24550505238,0,0.0898585636755
24,24,0.294857613317,1.54676199958,40.4580936523,1.63912640666,0.733899090397,4.59115345803,2.21638513565,0.37017627221,0.988913036484,3.1500648646,1.0,615.89885729,1.2223619599,0,0.0891180433821
25,25,0.306968927391,1.548070682,40.4317136282,1.64189711827,0.734520026799,4.63132063096,2.23978303028,0.370549539188,0.989112047313,3.15032575186,1.0,615.900817583,1.19974784779,0,0.0883473655329
26,26,0.319059383966,1.54943029639,40.4043359354,1.64465869516,0.735165129126,4.67261444305,2.26283877948,0.370937461382,0.989316651847,3.15057592652,1.0,615.902850653,1.17756886129,0,0.0875466940561
27,27,0.331128245989,1.55084055487,40.3759696129,1.6474108142,0.735834260777,4.71498883908,2.28555200332,0.371339971359,0.989526569394,3.15081506832,1.0,615.90495568,1.15575265036,0,0.0867161984725
28,28,0.343174787111,1.55230116016,40.3466239698,1.65015315687,0.736527280703,4.7583981787,2.30792306365,0.371756999459,0.989741512458,3.15104286836,1.0,615.907131818,1.13424222268,0,0.0858560538524
29,29,0.355198291971,1.55381180581,40.316308577,1.65288540946,0.737244043502,4.80279733609,2.32995300479,0.372188473832,0.989961187155,3.15125902929,1.0,615.909378198,1.11299185327,0,0.0849664406637
30,30,0.367198056457,1.55537217641,40.2850332582,1.65560726312,0.737984399523,4.8481417886,2.35164349499,0.372634320491,0.990185293632,3.15146326548,1.0,615.91169393,1.09196427281,0,0.0840475446534
31,31,0.37917338796,1.5569819478,40.2528080806,1.65831841397,0.738748194959,4.89438769503,2.37299676935,0.373094463351,0.99041352649,3.1516553032,1.0,615.914078105,1.07112868092,0,0.0830995567165
32,32,0.391123605611,1.55864078729,40.2196433463,1.66101856326,0.739535271954,4.94149196394,2.39401557454,0.373568824278,0.990645575214,3.15183488069,1.0,615.916529791,1.05045930892,0,0.0821226727694
33,33,0.40304804051,1.56034835387,40.1855495828,1.66370741739,0.740345468708,4.98941231245,2.41470311564,0.374057323141,0.990881124595,3.15200174834,1.0,615.919048038,1.02993435852,0,0.0811170936322
34,34,0.414946035931,1.56210429842,40.1505375336,1.66638468805,0.741178619576,5.03810731637,2.43506300548,0.374559877852,0.99111985516,3.15215566871,1.0,615.921631879,1.00953520407,0,0.0800830249041
35,35,0.426816947528,1.56390826397,40.114618149,1.66905009231,0.742034555184,5.08753645205,2.45509921647,0.375076404421,0.991361443599,3.15229641666,1.0,615.924280328,0.989245783129,0,0.0790206768024
36,36,0.438660143512,1.5657598859,40.0778025765,1.67170335265,0.741345775321,5.13766013056,2.47481603526,0.374805562789,0.991623149485,3.15240073627,1.0,615.92289252,0.965996357289,0,0.0761739407419
37,37,0.450475004828,1.56765879219,40.0401021516,1.67434419709,0.742244857075,5.18843972506,2.49421802019,0.375348423982,0.991868948238,3.15251427689,1.0,615.925672151,0.946013625213,0,0.0750535523968
38,38,0.462260925306,1.56960460361,40.0015283878,1.67697235921,0.743166147168,5.23983759168,2.51330996158,0.37590495957,0.992116612493,3.15261407303,1.0,615.928513453,0.926096263619,0,0.0739054891989
39,39,0.474017311808,1.57159693402,39.9620929675,1.67958757823,0.744109462766,5.29181708462,2.5320968449,0.376475078631,0.992365808534,3.15269994921,1.0,615.931415378,0.906235389987,0,0.07272997897
40,40,0.485743584359,1.57363539054,39.9218077321,1.68218959908,0.745074617858,5.34434256605,2.55058381668,0.377058688596,0.992616200901,3.15277174222,1.0,615.93437687,0.886423021359,0,0.0715272535242
41,41,0.497439176259,1.57571957385,39.8806846729,1.68477817242,0.746061423368,5.39737941135,2.56877615324,0.377655695297,0.992867452799,3.15282930108,1.0,615.937396856,0.866651935051,0,0.070297548458
42,42,0.509103534193,1.57784907836,39.8387359212,1.6873530547,0.747069687265,5.45089401013,2.58667923201,0.378266003025,0.993119226495,3.15287248698,1.0,615.940474258,0.846915553519,0,0.0690411030822
43,43,0.520736118313,1.5800234925,39.795973739,1.68991400819,0.748099214682,5.50485376357,2.60429850542,0.378889514575,0.993371183713,3.15290117317,1.0,615.943607985,0.827207848441,0,0.0677581602309
44,44,0.532336402323,1.58224239895,39.7524105095,1.69246080101,0.749149808022,5.55922707848,2.6216394772,0.379526131301,0.993622986015,3.15291524488,1.0,615.946796937,0.807523260253,0,0.0664489661226
45,45,0.543903873537,1.58450537483,39.7080587281,1.69499320718,0.750221267076,5.61398335852,2.63870768099,0.38017575317,0.993874295179,3.1529145992,1.0,615.950040008,0.787856630147,0,0.065113770279
46,46,0.555438032937,1.58681199203,39.6629309926,1.69751100659,0.751313389133,5.66909299302,2.6555086611,0.380838278809,0.994124773568,3.15289914497,1.0,615.953336086,0.802593184545,0,0.0637528252787
47,47,0.566938395208,1.58916181736,39.6170399945,1.70001398508,0.752425969093,5.72452734355,2.67204795536,0.381513605563,0.994374084488,3.15286880259,1.0,615.956684049,0.822238052697,0,0.062366386716
48,48,0.578404488765,1.59155441283,39.5703985095,1.70250193439,0.75355879958,5.78025872878,2.68833107974,0.382201629541,0.994621892539,3.15282350394,1.0,615.960082773,0.841878572825,0,0.0609547130136
49,49,0.589835855772,1.59398933587,39.5230193888,1.7049746522,0.754711671053,5.83626040782,2.70436351489,0.382902245671,0.994867863952,3.15276319211,1.0,615.96353113,0.861518802913,0,0.0595180653001
50,50,0.601232052144,1.59646613961,39.4749155503,1.70743194211,0.755884371918,5.89250656222,2.72015069418,0.383615347752,0.995111666922,3.15268782133,1.0,615.967027988,0.88116261952,0,0.0580567072224
51,51,0.612592647503,1.59898437301,39.4260999697,1.70987361365,0.755476103685,5.94897227688,2.73569799329,0.3835158399,0.995362668765,3.152573983,1.0,615.96654081,0.902482365978,0,0.0547773134853
52,52,0.623917225306,1.60154358124,39.3765856718,1.71229948229,0.756685259125,6.00563352092,2.75101072133,0.384251744735,0.995600647122,3.15246863006,1.0,615.970137727,0.922078109383,0,0.0532644646236
