,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,2.07254504112,32.1887310959,1.57079632679,0.985444342374,3.21887310959,1.57079632679,0.49557333007,0.988493493453,3.14159265359,0.0,0.0,0.0
1,0.00773358953589,2.07255067545,32.1886515442,1.57149937518,0.985447021361,3.21886515442,1.57782686795,0.495574670937,0.988494091095,3.14167448931,0.0,0.0,0.0
2,0.0154670949907,2.07256757806,32.1884128964,1.57220238464,0.985455058134,3.21884128964,1.58485736394,0.495578693441,0.988495883876,3.14175630693,0.0,0.0,0.0
3,0.0232004322587,2.07259574773,32.1880151734,1.57290531627,0.985468452124,3.21880151734,1.59188776958,0.495585397297,0.988498871353,3.14183808837,0.0,0.0,0.0
4,0.030933517282,2.07263518249,32.1874584105,1.57360813115,0.985487202385,3.21874584105,1.59891803972,0.495594782031,0.988503052793,3.14191981555,0.0,0.0,0.0
5,0.038666266026,2.07268587955,32.1867426569,1.5743107904,0.985511307592,3.21867426569,1.60594812922,0.495606846979,0.988508427169,3.14200147041,0.0,0.0,0.0
6,0.0463985944962,2.07274783532,32.1858679759,1.57501325513,0.985540766041,3.21858679759,1.61297799296,0.495621591285,0.988514993158,3.14208303492,0.0,0.0,0.0
7,0.0541304187485,2.07282104542,32.1848344449,1.57571548649,0.985575575652,3.21848344449,1.62000758585,0.495639013906,0.988522749147,3.14216449105,0.0,0.0,0.0
8,0.0618616548989,2.0729055047,32.1836421552,1.57641744566,0.985615733965,3.21836421552,1.62703686283,0.495659113608,0.988531693231,3.14224582084,0.0,0.0,0.0
9,0.0695922191337,2.07300120717,32.1822912122,1.57711909383,0.985661238144,3.21822912122,1.6340657789,0.495681888969,0.988541823213,3.14232700634,0.0,0.0,0.0
10,0.0773220277194,2.07310814609,32.1807817352,1.57782039223,0.985712084976,3.21807817352,1.64109428908,0.495707338378,0.988553136606,3.14240802966,0.0,0.0,0.0
11,0.0850509970128,2.0732263139,32.1791138575,1.57852130215,0.985768270874,3.21791138575,1.64812234845,0.495735460033,0.988565630633,3.14248887294,0.0,0.0,0.0
12,0.0927790434708,2.07335570227,32.1772877263,1.5792217849,0.98582979187,3.21772877263,1.65514991216,0.495766251947,0.988579302229,3.14256951841,0.0,0.0,0.0
13,0.10050608366,2.07349630207,32.1753035028,1.57992180185,0.985896643627,3.21753035028,1.6621769354,0.495799711943,0.988594148041,3.14264994832,0.0,0.0,0.0
14,0.108232034267,2.07364810339,32.173161362,1.58062131441,0.98596882143,3.2173161362,1.66920337345,0.495835837655,0.98861016443,3.14273014502,0.0,0.0,0.0
15,0.115956812109,2.07381109552,32.1708614926,1.58132028405,0.986046320191,3.21708614926,1.67622918165,0.495874626532,0.988627347473,3.1428100909,0.0,0.0,0.0
16,0.123680334142,2.07398526698,32.1684040972,1.58201867231,0.986129134449,3.21684040972,1.68325431543,0.495916075835,0.988645692962,3.14288976845,0.0,0.0,0.0
17,0.131402517481,2.07417060551,32.1657893922,1.58271644078,0.986217258374,3.21657893922,1.69027873029,0.495960182638,0.988665196409,3.14296916022,0.0,0.0,0.0
18,0.13912327937,2.07436709805,32.1630176075,1.58341355113,0.98631068576,3.21630176075,1.69730238183,0.496006943831,0.988685853043,3.14304824887,0.0,0.0,0.0
19,0.146842537253,2.07457473079,32.1600889868,1.5841099651,0.986409410034,3.21600889868,1.70432522575,0.496056356115,0.988707657819,3.14312701714,0.0,0.0,0.0
20,0.154560208739,2.07479348912,32.1570037874,1.58480564449,0.986513424256,3.21570037874,1.71134721784,0.496108416009,0.98873060541,3.14320544786,0.0,0.0,0.0
21,0.162276211629,2.07502335767,32.1537622801,1.58550055122,0.986622721113,3.21537622801,1.718368314,0.496163119845,0.988754690217,3.14328352397,0.0,0.0,0.0
22,0.169990463919,2.07526432029,32.1503647491,1.58619464725,0.986737292931,3.21503647491,1.72538847026,0.496220463774,0.98877990637,3.14336122852,0.0,0.0,0.0
23,0.177702883813,2.07551636007,32.1468114921,1.58688789466,0.986857131666,3.21468114921,1.73240764274,0.496280443762,0.988806247724,3.14343854466,0.0,0.0,0.0
24,0.18541338973,2.07577945934,32.1431028202,1.58758025561,0.986982228913,3.21431028202,1.73942578771,0.496343055591,0.98883370787,3.14351545567,0.0,0.0,0.0
25,0.193121900315,2.07605359964,32.1392390578,1.58827169235,0.987112575902,3.21392390578,1.74644286155,0.496408294864,0.988862280131,3.14359194493,0.0,0.0,0.0
26,0.20082833445,2.07633876177,32.1352205422,1.58896216726,0.987248163503,3.21352205422,1.75345882078,0.496476157001,0.988891957565,3.14366799598,0.0,0.0,0.0
27,0.208532611257,2.07663492577,32.1310476244,1.5896516428,0.987388982225,3.21310476244,1.76047362205,0.496546637242,0.988922732971,3.14374359247,0.0,0.0,0.0
28,0.216234650117,2.07694207094,32.1267206681,1.59034008154,0.987535022219,3.21267206681,1.76748722217,0.496619730645,0.98895459889,3.14381871818,0.0,0.0,0.0
29,0.223934370667,2.0772601758,32.1222400501,1.59102744616,0.987686273279,3.21222400501,1.77449957809,0.496695432093,0.988987547603,3.14389335704,0.0,0.0,0.0
30,0.231631692821,2.07758921815,32.1176061601,1.59171369949,0.987842724843,3.21176061601,1.78151064692,0.496773736288,0.989021571143,3.14396749313,0.0,0.0,0.0
31,0.239326536769,2.07792917501,32.1128194007,1.59239880444,0.988004365997,3.21128194007,1.78852038592,0.496854637755,0.989056661289,3.14404111066,0.0,0.0,0.0
32,0.247018822993,2.07828002271,32.1078801872,1.59308272406,0.988171185474,3.21078801872,1.79552875252,0.496938130843,0.989092809575,3.14411419402,0.0,0.0,0.0
33,0.254708472273,2.07864173681,32.1027889476,1.59376542154,0.988343171656,3.21027889476,1.80253570432,0.497024209724,0.989130007288,3.14418672773,0.0,0.0,0.0
34,0.262395405694,2.07901429214,32.0975461226,1.59444686018,0.988520312577,3.20975461226,1.80954119911,0.497112868398,0.989168245477,3.1442586965,0.0,0.0,0.0
35,0.270079544657,2.0793976628,32.0921521651,1.59512700343,0.988702595925,3.20921521651,1.81654519482,0.497204100689,0.98920751495,3.14433008519,0.0,0.0,0.0
36,0.277760810887,2.07979182218,32.0866075408,1.59580581488,0.988890009043,3.20866075408,1.8235476496,0.497297900248,0.989247806281,3.14440087884,0.0,0.0,0.0
37,0.285439126442,2.08019674293,32.0809127273,1.59648325826,0.989082538932,3.20809127273,1.83054852177,0.497394260556,0.989289109813,3.14447106264,0.0,0.0,0.0
38,0.29311441372,2.08061239701,32.0750682146,1.59715929744,0.989280172251,3.20750682146,1.83754776987,0.497493174922,0.989331415661,3.144540622,0.0,0.0,0.0
39,0.300786595467,2.08103875563,32.069074505,1.59783389646,0.989482895321,3.2069074505,1.8445453526,0.497594636484,0.989374713714,3.14460954247,0.0,0.0,0.0
