,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.6119,36.5740719951,1.57079632679,0.766418922422,3.65740719951,1.57079632679,0.385436044032,0.988446421369,3.14159265359,1.0,615.975897402,1.36462972205,1,0.1
1,1,0.00780006139361,1.61190463931,36.5739766885,1.5715343081,0.766421128302,3.65740152877,1.57817619835,0.385437152882,0.988447056845,3.14167891093,1.0,615.975902778,1.36450585876,0,0.0999974096558
2,2,0.0156000330106,1.61191855692,36.5736907777,1.57227224795,0.766427745782,3.65738451712,1.58555600654,0.38544047935,0.988448963111,3.14176514829,1.0,615.975918906,1.36413471692,0,0.0999896387935
3,3,0.0233998250336,1.61194175181,36.5732142886,1.57301010489,0.766438774384,3.65735616622,1.59293568797,0.385446023196,0.988452139674,3.1418513457,1.0,615.975945784,1.36351763269,0,0.0999766879902
4,4,0.0311993477091,1.61197422231,36.5725472648,1.57374783749,0.76645421331,3.65731647882,1.6003151793,0.385453784019,0.988456585716,3.14193748319,1.0,615.975983408,1.36265680656,0,0.0999585581739
5,5,0.0389985113065,1.61201596607,36.571689767,1.57448540432,0.766474061443,3.65726545881,1.60769441719,0.385463761258,0.988462300089,3.14202354084,1.0,615.976031776,1.36155526494,0,0.0999352506572
6,6,0.04679722614,1.61206698006,36.5706418736,1.57522276397,0.766498317347,3.65720311115,1.61507333833,0.38547595419,0.98846928132,3.14210949872,1.0,615.976090882,1.36021680851,0,0.099906767137
7,7,0.0545954025792,1.61212726061,36.56940368,1.57595987506,0.766526979268,3.65712944194,1.62245187947,0.385490361934,0.988477527609,3.14219533694,1.0,615.976160719,1.35864594941,0,0.0998731096527
8,8,0.0623929510607,1.61219680335,36.5679752992,1.57669669624,0.766560045134,3.65704445835,1.62982997737,0.385506983447,0.988487036831,3.14228103567,1.0,615.976241281,1.35684783956,0,0.0998342806505
9,9,0.0701897820989,1.61227560325,36.5663568613,1.57743318618,0.766597512554,3.65694816866,1.63720756888,0.385525817528,0.988497806535,3.1423665751,1.0,615.976332558,1.35482819262,0,0.0997902829396
10,10,0.077985806297,1.61236365462,36.5645485138,1.57816930361,0.766639378822,3.65684058225,1.64458459089,0.385546862816,0.988509833948,3.14245193547,1.0,615.97643454,1.35259320219,0,0.0997411196965
11,11,0.0857809343698,1.6124609511,36.5625504214,1.57890500728,0.766685640911,3.65672170961,1.65196098036,0.385570117789,0.988523115972,3.1425370971,1.0,615.976547218,1.35014945856,0,0.0996867944689
