,e,0.80,0.85,0.90,0.95
0,0.0,0.0,0.0,1.0,1.0
1,0.0047,0.0,0.0,0.501479262075,0.501479262075
2,0.0095,0.0,0.0,0.50145500653,0.50145500653
3,0.0142,0.0,0.0,0.501443746013,0.501428379718
4,0.019,0.0,0.0,0.501410135082,0.501398938625
5,0.0238,0.0,0.0,0.501375919225,0.501366123413
6,0.0285,0.0,0.0403519529981,0.501338638082,0.501329216186
7,0.0333,0.0,0.0913354776546,0.501296905177,0.501287280965
8,0.038,0.0,0.110054902529,0.501249523509,0.501239074079
9,0.0427,0.0,0.118579533771,0.501194735319,0.501182906384
10,0.0475,0.0,0.117931009496,0.501130365929,0.501116424192
11,0.0522,0.0,0.111124098231,0.501053302797,0.501036246807
12,0.057,0.0,0.0990070192589,0.501092668732,0.501108912242
13,0.0617,0.0,0.0908820288904,0.501171419617,0.501185363944
14,0.0665,0.0,0.0870566413923,0.501245287472,0.501258638651
15,0.0712,0.0,0.0838768750775,0.501316680163,0.501334364574
16,0.076,0.0,0.0804560751907,0.501387061223,0.501405115701
17,0.0808,0.0,0.0786336254179,0.501456569905,0.501473059063
18,0.0855,0.0,0.0782030605326,0.501519972873,0.501539222524
19,0.0902,0.0,0.0758168721222,0.501582361729,0.501604168566
20,0.095,0.0,0.0744159891483,0.501643950202,0.501667938623
21,0.0997,0.0,0.0738119447483,0.501704907509,0.501730991382
22,0.1045,0.0,0.0725093243719,0.501765360403,0.501794467244
23,0.1092,0.0,0.0724306892793,0.501825439376,0.501859452773
24,0.114,0.0,0.0711409438611,0.501885239113,0.501923554607
25,0.1187,0.0,0.0721102637532,0.501953195477,0.501987216219
26,0.1235,0.0,0.0711762862768,0.502021193896,0.502050971846
27,0.1283,0.0,0.0705203041818,0.50208667453,0.502113941261
28,0.133,0.0,0.0680462404635,0.502150545212,0.502177295729
29,0.1377,0.0,0.0679806568637,0.502213930033,0.502240443871
30,0.1425,0.0,0.0674152760474,0.502277099601,0.502304072806
31,0.1472,0.0,0.0672029645325,0.502339629545,0.502369351947
