,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,0.6534,71.3308274439,1.57079632679,0.310021625131,7.13308274439,1.57079632679,0.156400955942,0.982223339138,3.14159265359,1.0,613.233181284,0.887761508689,1,0.1
1,1,0.0507420583981,0.653747347036,71.3085695517,1.59174177545,0.310186432434,7.25066295386,1.77825988485,0.156531530334,0.982409371482,3.14536314774,1.0,613.237040118,0.881895074953,0,0.0995215605532
2,2,0.10137652303,0.654787758963,71.2420001161,1.61263730299,0.310680081336,7.59125653424,1.97420132931,0.156923115142,0.982959692274,3.14900354434,1.0,613.248573879,0.864567888137,0,0.0980884862582
3,3,0.151797321935,0.656516379747,71.1317262089,1.63343370572,0.310843094227,8.12346125777,2.15090534596,0.15723897562,0.983885284347,3.15236420787,1.0,613.257835237,0.834214999124,0,0.0939850038993
4,4,0.201901375178,0.658925219803,70.9787410851,1.65408319018,0.311983616096,8.807493416,2.30557788414,0.158148434956,0.985078569883,3.1553655033,1.0,613.284294152,0.79670672226,0,0.0906607224307
5,5,0.251589956596,0.66200330695,70.7843974578,1.67454001442,0.312778342743,9.60459429099,2.43905423373,0.158973774636,0.986554238583,3.15784722636,1.0,613.308042774,0.821976526113,0,0.0846759994534
6,6,0.30076990748,0.665736888734,70.5503721234,1.69476105886,0.313875954074,10.4817828792,2.55393497109,0.160047917475,0.988217341803,3.159738881,1.0,613.338582377,0.876729849237,0,0.0777670803678
7,7,0.349354664815,0.670109677746,70.2786237646,1.71470630918,0.315266818892,11.4128974043,2.65326112038,0.161367279922,0.989999707496,3.16096127047,1.0,613.375535536,0.937310792028,0,0.069951411208
8,8,0.397265082355,0.675103130485,69.971345984,1.73433924068,0.316940312049,12.3778554787,2.73985666482,0.162928135485,0.991828683942,3.16145031153,1.0,613.4184769,1.00286979024,0,0.061249746099
9,9,0.444430031828,0.680696749521,69.6309177068,1.75362709844,0.318884967289,13.3614235157,2.81610202736,0.164726657171,0.993629782134,3.16115700527,1.0,613.46694411,1.0727472722,0,0.0516857558866
10,10,0.490786783759,0.686868398705,69.2598530141,1.77254107305,0.321088634383,14.3520606159,2.88391527221,0.166758962048,0.995329132746,3.16004680832,1.0,613.52044882,1.14645977462,0,0.0412856138206
11,11,0.536281177259,0.693594621722,68.8607522688,1.79105637637,0.322844347014,15.3409979522,2.94481126412,0.168642227049,0.996862108357,3.15806300106,1.0,613.568874538,1.22445300726,0,0.028257829677
12,12,0.580867596178,0.700850955147,68.4362561038,1.80915222585,0.324818814628,16.3215522571,2.99997848487,0.170733895179,0.998150436302,3.15524382651,1.0,613.621402569,1.30540003782,0,0.0144139781772
13,13,0.624508775977,0.708612228685,67.9890034868,1.826811749,0.327706559799,17.2886259314,3.05035012004,0.173425034578,0.999133775636,3.15161749847,1.0,613.687114955,1.3888597456,0,0.00164038539647
14,14,0.667175466413,0.716852846152,67.5215947382,1.8440218201,0.330082395225,18.2383438449,3.09666264821,0.175925367354,0.999765797095,3.14714597271,1.0,613.74636053,1.47589121745,0,0.0
15,15,0.708845982716,0.725547043355,67.0365599651,1.86077284455,0.332633182653,19.1677869427,3.13950172513,0.178616587762,0.999999439333,3.14188062631,1.0,613.808269633,1.5661246421,0,0.0
16,16,0.749505669675,0.734669119033,66.5363331393,1.87705850274,0.335344466372,20.0747935478,3.1793372677,0.181492818763,0.999799623891,3.13584846295,1.0,613.87239848,1.48166724645,0,0.0
17,17,0.789146310262,0.744193638049,66.0232316832,1.89287546827,0.337457178862,20.9578082963,3.21655001142,0.184104795035,0.999141106717,3.12910776058,1.0,613.928893859,1.38415551916,0,0.0
18,18,0.827765499919,0.754095605686,65.4994413073,1.90822311064,0.340437559384,21.8157648709,3.25145155448,0.187320393604,0.998003539061,3.1216531652,1.0,613.996274647,1.28152487972,0,0.0
19,19,0.865366009078,0.764350613748,64.9670056361,1.92310319308,0.343536966212,22.6479932269,3.2842995077,0.190703479429,0.99637549484,3.11353166556,1.0,614.06470452,1.17276647171,0,0.0
20,20,0.901955153016,0.774934960153,64.4278200619,1.93751957442,0.345966962885,23.4541449796,3.31530899053,0.19376208291,0.994263207066,3.10486088803,1.0,614.124508049,1.05730104939,0,0.0
21,21,0.937544180529,0.785825743193,63.8836292667,1.95147792053,0.349255889574,24.2341325158,3.34466139845,0.197448500399,0.991649979542,3.09553148249,1.0,614.194117333,0.930055999458,0,0.0
22,22,0.972147693281,0.797000932902,63.3360277986,1.96498543088,0.351829244381,24.9880787922,3.37251113137,0.200766721161,0.988571622554,3.08576780916,1.0,614.254581631,0.788950369903,0,0.0
23,23,1.00578310465,0.808439422409,62.7864631005,1.97805058405,0.354450921684,25.7162756588,3.39899079218,0.204196253017,0.985030218517,3.07552437826,1.0,614.315003188,0.948354431547,0,0.0
24,24,1.0384701404,0.820121060991,62.2362404902,1.99068290362,0.357109775073,26.4191490464,3.42421522973,0.207729980433,0.981042925083,3.0648369467,1.0,614.37516765,1.1709956672,0,0.0
25,25,1.07023038491,0.832026671614,61.6865295878,2.00289274585,0.359795321246,27.097229835,3.44828470599,0.211360916658,0.976629933473,3.05373953747,0.0,0.0,0.0,0,0.0
