,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.991,32.7665662798,1.57079632679,0.946671675175,3.27665662798,1.57079632679,0.476062294968,0.988545795753,3.14159265359,0.0,0.0,0.0,1,0.1
1,1,0.00628947478196,1.99100341648,32.7665149317,1.57134198628,0.946673299627,3.27664918251,1.57625295225,0.476063104116,0.98854617117,3.14165587763,0.0,0.0,0.0,0,0.099998455634
2,2,0.0125789495639,1.99101366585,32.7663608891,1.57188762946,0.946678172953,3.27662684629,1.58170959873,0.476065531545,0.988547297372,3.14171909317,0.0,0.0,0.0,0,0.0999938225703
3,3,0.0188684243459,1.99103074793,32.7661041566,1.57243324007,0.94668629506,3.27658961991,1.58716628722,0.476069577208,0.988549174214,3.14178229171,0.0,0.0,0.0,0,0.099986100884
4,4,0.0251578991278,1.99105466238,32.7657447419,1.5729788018,0.946697665794,3.27653750432,1.59262303876,0.476075241028,0.988551801452,3.14184546473,0.0,0.0,0.0,0,0.0999752907354
5,5,0.0314473739098,1.99108540875,32.7652826559,1.57352429836,0.94671228494,3.27647050088,1.59807987436,0.476082522896,0.988555178746,3.14190860376,0.0,0.0,0.0,0,0.099961392327
6,6,0.0377368486918,1.99112298646,32.7647179125,1.57406971346,0.94673015222,3.27638861132,1.60353681503,0.476091422672,0.988559305658,3.1419717003,0.0,0.0,0.0,0,0.099944405919
7,7,0.0440263234737,1.9911673948,32.7640505287,1.57461503081,0.946751267295,3.27629183777,1.60899388178,0.476101940187,0.988564181656,3.14203474585,0.0,0.0,0.0,0,0.0999243318312
8,8,0.0503157982557,1.99121863292,32.7632805247,1.57516023412,0.946775629764,3.27618018274,1.61445109565,0.476114075238,0.988569806106,3.14209773195,0.0,0.0,0.0,0,0.0999011704505
9,9,0.0566052730377,1.99127669985,32.7624079237,1.5757053071,0.946803239165,3.27605364913,1.61990847764,0.476127827593,0.988576178281,3.14216065012,0.0,0.0,0.0,0,0.0998749222147
10,10,0.0628947478196,1.99134159448,32.761432752,1.57625023345,0.946834094974,3.2759122402,1.62536604879,0.476143196987,0.988583297356,3.1422234919,0.0,0.0,0.0,0,0.0998455876288
11,11,0.0691842226016,1.9914133156,32.760355039,1.57679499689,0.946868196604,3.27575595964,1.63082383013,0.476160183126,0.988591162409,3.14228624884,0.0,0.0,0.0,0,0.0998131672298
12,12,0.0754736973835,1.99149186182,32.7591748173,1.57733958113,0.946905543408,3.2755848115,1.63628184268,0.476178785684,0.988599772421,3.1423489125,0.0,0.0,0.0,0,0.0997776616579
13,13,0.0817631721655,1.99157723167,32.7578921224,1.57788396987,0.946946134676,3.27539880021,1.64174010747,0.476199004304,0.988609126278,3.14241147445,0.0,0.0,0.0,0,0.0997390715682
