,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,0.35505,99.5594518026,1.57079632679,0.168462165672,9.95594518026,1.57079632679,0.0850311363459,0.981182104713,3.14159265359,1.0,609.3380746,0.93720212063,1,0.1
1,1,0.00628947478196,0.355053127055,99.5589654063,1.57359697795,0.16846364938,9.95897240753,1.59879781088,0.0850323835991,0.981185395068,3.14212973719,1.0,609.338200203,0.937260502512,0,0.0999920733723
2,2,0.0125789495639,0.355062508426,99.5575062226,1.57639762237,0.168468100601,9.96804845366,1.62676910753,0.0850361255289,0.981195264292,3.14266653345,1.0,609.338577007,0.937435636837,0,0.0999682929634
3,3,0.0188684243459,0.355078144734,99.5550742664,1.57919825335,0.16847551963,9.98315646273,1.65468024987,0.085042362646,0.981211706865,3.14320275504,1.0,609.339204997,0.937727489674,0,0.0999286572008
4,4,0.0251578991278,0.355100037012,99.5516695626,1.58199886415,0.168485906957,10.0042685112,1.68250170819,0.0850510958016,0.981234713584,3.14373811472,1.0,609.340084147,0.93813600456,0,0.0998731634654
5,5,0.0314473739098,0.355128186709,99.5472921461,1.58479944805,0.16849926327,10.0313458588,1.71020459857,0.0850623261881,0.981264271572,3.14427232536,1.0,609.34121442,0.938661102637,0,0.0998018080866
6,6,0.0377368486918,0.355162595688,99.5419420616,1.58759999832,0.168515589452,10.0643392919,1.73776088009,0.0850760553388,0.981300364272,3.14480509995,1.0,609.342595772,0.939302682835,0,0.0997145863374
7,7,0.0440263234737,0.355203266223,99.5356193642,1.59040050822,0.168534886582,10.1031895531,1.76514353719,0.0850922851291,0.981342971457,3.14533615166,1.0,609.344228146,0.940060622117,0,0.0996114924536
8,8,0.0503157982557,0.355250201006,99.5283241184,1.59320097103,0.168557155939,10.1478278482,1.79232674468,0.0851110177768,0.98139206923,3.14586519388,1.0,609.346111475,0.940934775767,0,0.0994925196198
9,9,0.0566052730377,0.355303403142,99.520056399,1.59600138,0.168582398994,10.1981764201,1.81928601285,0.0851322558426,0.981447630029,3.14639194023,1.0,609.348245682,0.941924977735,0,0.0993576599545
10,10,0.0628947478196,0.355362876153,99.5108162908,1.59880172838,0.16861061742,10.2541491797,1.84599831133,0.0851560022313,0.981509622633,3.1469161046,1.0,609.35063068,0.943031041024,0,0.0992069045389
11,11,0.0691842226016,0.355428623975,99.5006038884,1.60160200944,0.168641813083,10.315652382,1.87244217057,0.0851822601925,0.981578012165,3.14743740121,1.0,609.353266373,0.944252758134,0,0.0990402433886
12,12,0.0754736973835,0.355500650962,99.4894192965,1.60440221642,0.16867598805,10.3825853356,1.89859776045,0.085211033322,0.981652760102,3.1479555446,1.0,609.356152651,0.945589901547,0,0.0988576654723
13,13,0.0817631721655,0.355578961882,99.4772626296,1.60720234256,0.168713144583,10.4548411347,1.92444694624,0.0852423255623,0.981733824279,3.14847024969,1.0,609.359289399,0.947042224254,0,0.0986591587024
14,14,0.0880526469475,0.355663561925,99.4641340123,1.61000238109,0.168753285144,10.5323074018,1.94997332255,0.0852761412048,0.981821158897,3.14898123182,1.0,609.362676487,0.948609460336,0,0.0984447099204
15,15,0.0943421217294,0.355754456695,99.4500335791,1.61280232524,0.168796412392,10.614867032,1.97516222628,0.0853124848904,0.981914714532,3.14948820675,1.0,609.366313778,0.950291325572,0,0.0982143049213
