,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,2.14775,30.5045481608,1.57079632679,1.02120245596,3.05045481608,1.57079632679,0.513349933614,0.989291103567,3.14159265359,0.0,0.0,0.0,1,0.1
1,1,0.00628947478196,2.14775098549,30.5045344886,1.57094223557,1.02120292453,3.05044406631,1.57225541955,0.513350150954,0.989291197051,3.14160844788,0.0,0.0,0.0,0,0.0999995870321
2,2,0.0125789495639,2.14775394191,30.5044934726,1.57108813897,1.02120433024,3.0504118172,1.57371448854,0.513350802965,0.989291477498,3.14162424114,0.0,0.0,0.0,0,0.0999983481683
3,3,0.0188684243459,2.14775886918,30.5044251142,1.57123403162,1.02120667303,3.05035806935,1.57517351001,0.513351889626,0.989291944889,3.14164003235,0.0,0.0,0.0,0,0.0999962834245
4,4,0.0251578991278,2.14776576712,30.504329416,1.57137990813,1.02120995284,3.05028282373,1.57663246019,0.513353410899,0.989292599195,3.14165582048,0.0,0.0,0.0,0,0.0999933928967
5,5,0.0314473739098,2.1477746355,30.5042063815,1.57152576315,1.02121416953,3.05018608175,1.57809131532,0.513355366731,0.989293440376,3.14167160452,0.0,0.0,0.0,0,0.0999896766567
6,6,0.0377368486918,2.14778547401,30.5040560152,1.57167159129,1.02121932298,3.05006784518,1.57955005162,0.513357757055,0.989294468376,3.14168738343,0.0,0.0,0.0,0,0.0999851348564
7,7,0.0440263234737,2.14779828229,30.5038783227,1.57181738717,1.021225413,3.04992811619,1.58100864532,0.513360581788,0.989295683132,3.1417031562,0.0,0.0,0.0,0,0.0999797676315
8,8,0.0503157982557,2.1478130599,30.5036733106,1.57196314543,1.02123243939,3.04976689737,1.58246707263,0.513363840834,0.989297084567,3.1417189218,0.0,0.0,0.0,0,0.0999735751739
9,9,0.0566052730377,2.14782980634,30.5034409863,1.57210886069,1.02124040191,3.04958419168,1.58392530976,0.51336753408,0.989298672591,3.1417346792,0.0,0.0,0.0,0,0.0999665576911
10,10,0.0628947478196,2.14784852103,30.5031813585,1.57225452758,1.02124930029,3.04938000248,1.58538333292,0.513371661398,0.989300447105,3.14175042739,0.0,0.0,0.0,0,0.0999587154308
11,11,0.0691842226016,2.14786920334,30.5028944367,1.57240014074,1.02125913422,3.04915433354,1.58684111828,0.513376222646,0.989302407996,3.14176616535,0.0,0.0,0.0,0,0.0999500486488
12,12,0.0754736973835,2.14789185257,30.5025802316,1.57254569479,1.02126990337,3.04890718903,1.58829864204,0.513381217667,0.989304555141,3.14178189206,0.0,0.0,0.0,0,0.0999405576406
13,13,0.0817631721655,2.14791646794,30.5022387546,1.57269118437,1.02128160738,3.04863857348,1.58975588037,0.513386646288,0.989306888402,3.14179760649,0.0,0.0,0.0,0,0.0999302427417
14,14,0.0880526469475,2.14794304861,30.5018700184,1.57283660411,1.02129424584,3.04834849186,1.59121280941,0.513392508323,0.989309407634,3.14181330763,0.0,0.0,0.0,0,0.0999191042957
15,15,0.0943421217294,2.14797159368,30.5014740366,1.57298194866,1.02130781832,3.04803694951,1.59266940531,0.513398803568,0.989312112676,3.14182899447,0.0,0.0,0.0,0,0.099907142678
16,16,0.100631596511,2.14800210218,30.5010508238,1.57312721265,1.02132232436,3.04770395217,1.59412564419,0.513405531808,0.989315003357,3.14184466599,0.0,0.0,0.0,0,0.0998943582962
17,17,0.106921071293,2.14803457307,30.5006003957,1.57327239072,1.02133776347,3.047349506,1.59558150217,0.513412692809,0.989318079495,3.14186032117,0.0,0.0,0.0,0,0.0998807515895
18,18,0.113210546075,2.14806900523,30.5001227687,1.57341747752,1.02135413512,3.04697361752,1.59703695534,0.513420286325,0.989321340896,3.14187595902,0.0,0.0,0.0,0,0.0998663230293
19,19,0.119500020857,2.1481053975,30.4996179605,1.5735624677,1.02137143875,3.04657629366,1.59849197977,0.513428312094,0.989324787353,3.14189157851,0.0,0.0,0.0,0,0.0998510730951
20,20,0.125789495639,2.14814374864,30.4990859898,1.57370735591,1.02138967378,3.04615754178,1.59994655153,0.513436769838,0.989328418648,3.14190717864,0.0,0.0,0.0,0,0.0998350023139
21,21,0.132078970421,2.14818405734,30.4985268762,1.5738521368,1.02140883957,3.04571736958,1.60140064663,0.513445659267,0.989332234553,3.1419227584,0.0,0.0,0.0,0,0.0998181112212
22,22,0.138368445203,2.14822632222,30.4979406402,1.57399680502,1.02142893549,3.04525578521,1.60285424111,0.513454980072,0.989336234826,3.14193831679,0.0,0.0,0.0,0,0.0998004004161
23,23,0.144657919985,2.14827054184,30.4973273036,1.57414135524,1.02144996083,3.04477279718,1.60430731095,0.513464731933,0.989340419214,3.14195385281,0.0,0.0,0.0,0,0.0997818704818
24,24,0.150947394767,2.1483167147,30.4966868889,1.57428578212,1.0214719149,3.04426841442,1.60575983211,0.513474914512,0.989344787454,3.14196936546,0.0,0.0,0.0,0,0.0997625220654
25,25,0.157236869549,2.14836483922,30.4960194199,1.57443008032,1.02149479693,3.04374264625,1.60721178055,0.513485527458,0.98934933927,3.14198485374,0.0,0.0,0.0,0,0.099742355814
26,26,0.163526344331,2.14841491376,30.495324921,1.57457424452,1.02151860614,3.04319550239,1.60866313217,0.513496570404,0.989354074375,3.14200031665,0.0,0.0,0.0,0,0.0997213724146
27,27,0.169815819113,2.14846693661,30.4946034179,1.57471826938,1.02154334173,3.04262699296,1.61011386288,0.51350804297,0.989358992469,3.14201575321,0.0,0.0,0.0,0,0.0996995725943
