,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.75725,33.7240468829,1.57079632679,0.835529282782,3.37240468829,1.57079632679,0.42001358237,0.989291103559,3.14159265359,1.0,616.129722357,1.38993005557,1,0.1
1,1,0.00628947478196,1.75725080631,33.7240317678,1.57094223557,0.835529666162,3.37239280397,1.57225541955,0.420013760193,0.989291197043,3.14160844788,1.0,616.129723083,1.38990746761,0,0.0999995870365
2,2,0.0125789495639,1.7572532252,33.7239864228,1.57108813897,0.835530816287,3.37235715124,1.57371448854,0.420014293657,0.98929147749,3.14162424114,1.0,616.129725261,1.38983972122,0,0.0999983481705
3,3,0.0188684243459,1.7572572566,33.7239108498,1.57123403162,0.83553273312,3.37229773075,1.57517351001,0.420015182743,0.989291944881,3.14164003235,1.0,616.12972889,1.38972686884,0,0.0999962834341
4,4,0.0251578991278,1.75726290037,33.7238050514,1.57137990813,0.835535416593,3.3722145436,1.57663246019,0.420016427421,0.989292599187,3.14165582048,1.0,616.129733971,1.38956899765,0,0.0999933928977
5,5,0.0314473739098,1.75727015632,33.7236690316,1.57152576315,0.835538866618,3.37210759131,1.57809131532,0.420018027647,0.989293440367,3.14167160452,1.0,616.129740503,1.38936622926,0,0.0999896766608
6,6,0.0377368486918,1.75727902419,33.7235027955,1.57167159129,0.835543083074,3.37197687586,1.57955005162,0.420019983367,0.989294468368,3.14168738343,1.0,616.129748486,1.38911871922,0,0.0999851348592
7,7,0.0440263234737,1.75728950369,33.723306349,1.57181738717,0.83554806582,3.37182239965,1.58100864532,0.420022294512,0.989295683124,3.1417031562,1.0,616.129757919,1.3888266565,0,0.0999797676384
8,8,0.0503157982557,1.75730159447,33.7230796996,1.57196314543,0.835553814685,3.37164416554,1.58246707263,0.420024961004,0.989297084559,3.1417189218,1.0,616.129768803,1.38849026277,0,0.0999735751732
9,9,0.0566052730377,1.75731529609,33.7228228554,1.57210886069,0.835560329474,3.3714421768,1.58392530976,0.420027982751,0.989298672583,3.1417346792,1.0,616.129781137,1.38810979159,0,0.0999665577028
10,10,0.0628947478196,1.75733060812,33.7225358261,1.57225452758,0.835567609964,3.37121643715,1.58538333292,0.420031359647,0.989300447097,3.14175042739,1.0,616.12979492,1.38768552755,0,0.0999587154292
11,11,0.0691842226016,1.75734753001,33.7222186221,1.57240014074,0.835575655909,3.37096695075,1.58684111828,0.420035091578,0.989302407988,3.14176616535,1.0,616.129810152,1.3872177852,0,0.0999500486494
12,12,0.0754736973835,1.75736606119,33.7218712553,1.57254569479,0.835584467033,3.37069372221,1.58829864204,0.420039178413,0.989304555133,3.14178189206,1.0,616.129826833,1.38670690804,0,0.0999405576504
13,13,0.0817631721655,1.75738620104,33.7214937383,1.57269118437,0.835594043036,3.37039675655,1.58975588037,0.420043620012,0.989306888394,3.14179760649,1.0,616.129844961,1.38615326728,0,0.0999302427447
14,14,0.0880526469475,1.75740794886,33.7210860851,1.57283660411,0.835604383593,3.37007605925,1.59121280941,0.420048416222,0.989309407626,3.14181330763,1.0,616.129864536,1.38555726063,0,0.0999191042984
