,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,2.1373,30.6498891475,1.57079632679,1.01623373724,3.06498891475,1.57079632679,0.510864960316,0.989241416379,3.14159265359,0.0,0.0,0.0,1,0.1
1,1,0.00628947478196,2.1373011714,30.6498728146,1.57097060871,1.01623429421,3.06497677123,1.57253915276,0.510865219927,0.98924152859,3.14161160767,0.0,0.0,0.0,0,0.0999995067312
2,2,0.0125789495639,2.13730468554,30.6498238166,1.57114488429,1.0162359651,3.06494034089,1.57428195651,0.510865998754,0.989241865214,3.14163056043,0.0,0.0,0.0,0,0.0999980269569
3,3,0.0188684243459,2.13731054233,30.6497421552,1.5713191472,1.01623874986,3.06487962428,1.57602471582,0.510867296769,0.989242426229,3.14164951053,0.0,0.0,0.0,0,0.0999955607093
4,4,0.0251578991278,2.13731874156,30.6496278334,1.57149339113,1.01624264839,3.06479462237,1.57776740847,0.51086911393,0.989243211596,3.14166845667,0.0,0.0,0.0,0,0.0999921080767
5,5,0.0314473739098,2.13732928296,30.6494808553,1.57166760972,1.01624766057,3.06468533651,1.57951001223,0.510871450175,0.989244221263,3.14168739752,0.0,0.0,0.0,0,0.0999876691794
6,6,0.0377368486918,2.13734216619,30.6493012263,1.57184179667,1.01625378623,3.06455176841,1.58125250489,0.510874305426,0.989245455161,3.14170633175,0.0,0.0,0.0,0,0.0999822441539
7,7,0.0440263234737,2.13735739082,30.649088953,1.57201594563,1.01626102516,3.06439392018,1.58299486419,0.510877679588,0.989246913205,3.14172525804,0.0,0.0,0.0,0,0.0999758331769
8,8,0.0503157982557,2.13737495634,30.648844043,1.57219005027,1.01626937714,3.06421179433,1.5847370679,0.510881572548,0.989248595297,3.14174417508,0.0,0.0,0.0,0,0.0999684364813
9,9,0.0566052730377,2.13739486219,30.6485665053,1.57236410428,1.01627884188,3.06400539371,1.58647909377,0.510885984176,0.989250501323,3.14176308154,0.0,0.0,0.0,0,0.0999600542836
10,10,0.0628947478196,2.1374171077,30.6482563499,1.57253810133,1.01628941907,3.0637747216,1.58822091952,0.510890914323,0.989252631153,3.1417819761,0.0,0.0,0.0,0,0.099950686873
11,11,0.0691842226016,2.13744169213,30.6479135882,1.57271203508,1.01630110837,3.06351978164,1.58996252289,0.510896362826,0.989254984642,3.14180085745,0.0,0.0,0.0,0,0.0999403345706
12,12,0.0754736973835,2.13746861469,30.6475382325,1.57288589923,1.01631390939,3.06324057785,1.5917038816,0.510902329501,0.989257561632,3.14181972427,0.0,0.0,0.0,0,0.0999289976974
13,13,0.0817631721655,2.13749787447,30.6471302966,1.57305968744,1.01632782169,3.06293711464,1.59344497334,0.510908814148,0.989260361946,3.14183857524,0.0,0.0,0.0,0,0.0999166766309
14,14,0.0880526469475,2.13752947052,30.6466897952,1.57323339341,1.01634284484,3.06260939681,1.5951857758,0.510915816552,0.989263385395,3.14185740906,0.0,0.0,0.0,0,0.0999033717884
15,15,0.0943421217294,2.13756340178,30.6462167445,1.57340701081,1.01635897832,3.06225742954,1.59692626664,0.510923336477,0.989266631774,3.14187622442,0.0,0.0,0.0,0,0.0998890836036
16,16,0.100631596511,2.13759966715,30.6457111615,1.57358053333,1.01637622162,3.06188121839,1.59866642353,0.510931373671,0.989270100862,3.14189501999,0.0,0.0,0.0,0,0.09987381255
17,17,0.106921071293,2.13763826542,30.6451730647,1.57375395466,1.01639457415,3.06148076931,1.60040622409,0.510939927866,0.989273792424,3.14191379449,0.0,0.0,0.0,0,0.0998575591254
18,18,0.113210546075,2.13767919532,30.6446024737,1.57392726849,1.01641403531,3.06105608863,1.60214564594,0.510948998775,0.98927770621,3.14193254659,0.0,0.0,0.0,0,0.0998403238676
19,19,0.119500020857,2.1377224555,30.6439994093,1.57410046851,1.01643460447,3.06060718306,1.60388466668,0.510958586093,0.989281841954,3.141951275,0.0,0.0,0.0,0,0.0998221073547
20,20,0.125789495639,2.13776804453,30.6433638933,1.57427354843,1.01645628093,3.0601340597,1.60562326386,0.510968689501,0.989286199376,3.14196997843,0.0,0.0,0.0,0,0.0998029101728
21,21,0.132078970421,2.1378159609,30.6426959488,1.57444650194,1.01647906399,3.05963672605,1.60736141505,0.510979308659,0.98929077818,3.14198865556,0.0,0.0,0.0,0,0.0997827329721
22,22,0.138368445203,2.13786620303,30.6419956003,1.57461932275,1.01650295289,3.05911518997,1.60909909775,0.510990443212,0.989295578056,3.14200730511,0.0,0.0,0.0,0,0.0997615764109
23,23,0.144657919985,2.13791876927,30.6412628731,1.57479200456,1.01652794685,3.05856945972,1.61083628948,0.511002092786,0.989300598679,3.14202592579,0.0,0.0,0.0,0,0.0997394411876
24,24,0.150947394767,2.13797365786,30.640497794,1.57496454109,1.01655404503,3.05799954393,1.61257296769,0.511014256992,0.989305839709,3.14204451631,0.0,0.0,0.0,0,0.0997163280409
