,Unnamed: 0,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad],new flag,fraction
0,0,0.0,1.7316,34.2085283444,1.57079632679,0.823333336836,3.42085283444,1.57079632679,0.413913797735,0.989142041996,3.14159265359,1.0,616.104455901,1.38775923629,1,0.1
1,1,0.00628947478196,1.73160125381,34.2085044816,1.57102657596,0.823333932992,3.42083713271,1.57309882944,0.413914078334,0.989142191689,3.14161792819,1.0,616.10445708,1.38772402473,0,0.0999993483317
2,2,0.0125789495639,1.7316050152,34.2084328942,1.571256817,0.82333572144,3.42079002771,1.57540131661,0.413914920124,0.989142640756,3.14164320079,1.0,616.104460619,1.38761843129,0,0.0999973933466
3,3,0.0188684243459,1.73161128405,34.2083135846,1.57148704177,0.823338702126,3.42071152,1.57770377286,0.413916323078,0.989143389164,3.14166846936,1.0,616.104466516,1.38744257946,0,0.0999941351101
4,4,0.0251578991278,1.73162006017,34.208146557,1.57171724214,0.823342874957,3.42060161053,1.58000618272,0.413918287152,0.989144436853,3.1416937319,1.0,616.104474771,1.38719667429,0,0.0999895737183
5,5,0.0314473739098,1.7316313433,34.2079318175,1.57194740999,0.823348239805,3.42046030063,1.58230853071,0.413920812284,0.989145783744,3.1417189864,1.0,616.104485385,1.38688100117,0,0.099983709302
6,6,0.0377368486918,1.73164513307,34.2076693735,1.57217753718,0.823354796504,3.42028759197,1.58461080135,0.413923898394,0.989147429733,3.14174423084,1.0,616.104498356,1.38649592427,0,0.0999765420634
7,7,0.0440263234737,1.73166142907,34.2073592343,1.57240761558,0.823362544851,3.42008348666,1.58691297918,0.413927545386,0.989149374692,3.14176946323,1.0,616.104513685,1.38604188445,0,0.0999680722076
8,8,0.0503157982557,1.73168023079,34.207001411,1.57263763707,0.823371484608,3.41984798713,1.5892150487,0.413931753146,0.989151618472,3.14179468156,1.0,616.10453137,1.38551939685,0,0.099958300004
9,9,0.0566052730377,1.73170153765,34.2065959162,1.57286759352,0.823381615498,3.41958109621,1.59151699442,0.41393652154,0.9891541609,3.14181988382,1.0,616.104551411,1.38492904806,0,0.099947225753
10,10,0.0628947478196,1.73172534899,34.2061427642,1.5730974768,0.823392937209,3.41928281712,1.59381880084,0.413941850419,0.989157001779,3.14184506801,1.0,616.104573807,1.38427149297,0,0.0999348497994
