,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,4.24990425908,33.8875314851,1.57079632679,1.40387228225,3.38875314851,1.57079632679,0.708371043265,0.981831831774,3.14159265359,0.0,0.0,0.0
1,0.00773358953589,4.24991581269,33.887447735,1.57149937518,1.40387609876,3.3887447735,1.57782686795,0.708372954568,0.981832778502,3.14172274454,0.0,0.0,0.0
2,0.0154670949907,4.24995047271,33.8871964922,1.57220238464,1.40388754801,3.38871964922,1.58485736394,0.708378688343,0.98183561845,3.14185280645,0.0,0.0,0.0
3,0.0232004322587,4.25000823668,33.8867777789,1.57290531627,1.4039066292,3.38867777789,1.59188776958,0.708388244182,0.981840350915,3.14198281029,0.0,0.0,0.0
4,0.030933517282,4.25008910052,33.8861916322,1.57360813115,1.40393334098,3.38861916322,1.59891803972,0.708401621408,0.981846974724,3.14211272703,0.0,0.0,0.0
5,0.038666266026,4.25019305851,33.8854381038,1.5743107904,1.40396768146,3.38854381038,1.60594812922,0.708418819072,0.981855488233,3.1422425277,0.0,0.0,0.0
6,0.0463985944962,4.25032010332,33.8845172605,1.57501325513,1.40400964822,3.38845172605,1.61297799296,0.708439835955,0.981865889333,3.14237218334,0.0,0.0,0.0
7,0.0541304187485,4.25047022597,33.8834291836,1.57571548649,1.40405923828,3.38834291835,1.62000758585,0.708464670567,0.981878175446,3.14250166504,0.0,0.0,0.0
8,0.0618616548989,4.25064341585,33.8821739693,1.57641744566,1.40411644815,3.38821739693,1.62703686283,0.708493321147,0.981892343528,3.14263094396,0.0,0.0,0.0
9,0.0695922191337,4.25083966073,33.8807517285,1.57711909383,1.40418127378,3.38807517285,1.6340657789,0.708525785666,0.981908390069,3.1427599913,0.0,0.0,0.0
10,0.0773220277194,4.25105894675,33.879162587,1.57782039223,1.40425371061,3.3879162587,1.64109428908,0.708562061823,0.981926311098,3.14288877835,0.0,0.0,0.0
11,0.0850509970128,4.25130125844,33.877406685,1.57852130215,1.40433375351,3.3877406685,1.64812234845,0.708602147048,0.981946102177,3.14301727648,0.0,0.0,0.0
12,0.0927790434708,4.2515665787,33.8754841775,1.5792217849,1.40442139684,3.38754841775,1.65514991216,0.708646038504,0.981967758412,3.14314545713,0.0,0.0,0.0
13,0.10050608366,4.25185488881,33.8733952342,1.57992180185,1.40451663441,3.38733952342,1.6621769354,0.708693733083,0.981991274445,3.14327329187,0.0,0.0,0.0
14,0.108232034267,4.25216616844,33.8711400392,1.58062131441,1.40461945952,3.38711400392,1.66920337345,0.708745227411,0.982016644466,3.14340075236,0.0,0.0,0.0
15,0.115956812109,4.25250039565,33.8687187913,1.58132028405,1.4047298649,3.38687187913,1.67622918165,0.708800517845,0.982043862207,3.14352781038,0.0,0.0,0.0
16,0.123680334142,4.2528575469,33.8661317038,1.58201867231,1.40484784279,3.38661317038,1.68325431543,0.708859600477,0.982072920949,3.14365443783,0.0,0.0,0.0
17,0.131402517481,4.25323759702,33.8633790044,1.58271644078,1.40497338487,3.38633790044,1.69027873029,0.70892247113,0.982103813522,3.14378060675,0.0,0.0,0.0
18,0.13912327937,4.25364051926,33.8604609354,1.58341355113,1.40510648231,3.38604609354,1.69730238183,0.708989125365,0.982136532309,3.14390628931,0.0,0.0,0.0
19,0.146842537253,4.25406628529,33.8573777531,1.5841099651,1.40524712574,3.38573777531,1.70432522575,0.709059558475,0.98217106925,3.14403145786,0.0,0.0,0.0
20,0.154560208739,4.25451486514,33.8541297285,1.58480564449,1.40539530527,3.38541297285,1.71134721784,0.70913376549,0.982207415841,3.14415608488,0.0,0.0,0.0
21,0.162276211629,4.25498622731,33.8507171465,1.58550055122,1.40555101049,3.38507171465,1.718368314,0.709211741178,0.982245563143,3.14428014303,0.0,0.0,0.0
22,0.169990463919,4.25548033869,33.8471403066,1.58619464725,1.40571423047,3.38471403066,1.72538847026,0.709293480042,0.982285501778,3.14440360515,0.0,0.0,0.0
23,0.177702883813,4.25599716458,33.8433995221,1.58688789466,1.40588495374,3.38433995221,1.73240764274,0.709378976327,0.98232722194,3.14452644425,0.0,0.0,0.0
24,0.18541338973,4.25653666874,33.8394951204,1.58758025561,1.40606316832,3.38394951204,1.73942578771,0.709468224013,0.982370713393,3.14464863354,0.0,0.0,0.0
25,0.193121900315,4.25709881335,33.835427443,1.58827169235,1.40624886174,3.3835427443,1.74644286155,0.709561216823,0.982415965477,3.14477014643,0.0,0.0,0.0
26,0.20082833445,4.25768355904,33.8311968454,1.58896216726,1.40644202097,3.38311968454,1.75345882078,0.709657948221,0.982462967113,3.14489095654,0.0,0.0,0.0
27,0.208532611257,4.25829086486,33.8268036966,1.5896516428,1.40664263251,3.38268036966,1.76047362205,0.709758411413,0.982511706805,3.1450110377,0.0,0.0,0.0
