,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.80616495021,34.4807846742,1.57079632679,0.858787141993,3.44807846742,1.57079632679,0.431878276104,0.988493493447,3.14159265359,0.0,0.0,0.0
1,0.00773358953589,1.80616986038,34.480699458,1.57149937518,0.858789476656,3.4480699458,1.57782686795,0.431879444631,0.988494091089,3.14167448931,0.0,0.0,0.0
2,0.0154670949907,1.80618459052,34.4804438168,1.57220238464,0.858796480478,3.44804438168,1.58485736394,0.43188295013,0.988495883869,3.14175630693,0.0,0.0,0.0
3,0.0232004322587,1.80620913961,34.4800177732,1.57290531627,0.858808152965,3.44800177732,1.59188776958,0.431888792354,0.988498871347,3.14183808837,0.0,0.0,0.0
4,0.030933517282,1.80624350589,34.4794213651,1.57360813115,0.858824493293,3.44794213651,1.59891803972,0.431896970887,0.988503052787,3.14191981555,0.0,0.0,0.0
5,0.038666266026,1.80628768696,34.478654645,1.5743107904,0.858845500305,3.4478654645,1.60594812922,0.43190748515,0.988508427163,3.14200147041,0.0,0.0,0.0
6,0.0463985944962,1.80634167968,34.4777176809,1.57501325513,0.858871172518,3.44777176809,1.61297799296,0.4319203344,0.988514993151,3.14208303492,0.0,0.0,0.0
7,0.0541304187485,1.80640548023,34.4766105555,1.57571548649,0.858901508119,3.44766105555,1.62000758585,0.431935517726,0.988522749141,3.14216449105,0.0,0.0,0.0
8,0.0618616548989,1.80647908412,34.4753333668,1.57641744566,0.858936504964,3.44753333668,1.62703686283,0.431953034054,0.988531693225,3.14224582084,0.0,0.0,0.0
9,0.0695922191337,1.80656248615,34.4738862276,1.57711909383,0.858976160581,3.44738862276,1.6340657789,0.431972882143,0.988541823207,3.14232700634,0.0,0.0,0.0
10,0.0773220277194,1.80665568042,34.4722692657,1.57782039223,0.859020472172,3.44722692657,1.64109428908,0.43199506059,0.9885531366,3.14240802966,0.0,0.0,0.0
11,0.0850509970128,1.80675866036,34.4704826239,1.57852130215,0.859069436607,3.44704826239,1.64812234845,0.432019567825,0.988565630627,3.14248887294,0.0,0.0,0.0
12,0.0927790434708,1.8068714187,34.46852646,1.5792217849,0.859123050433,3.446852646,1.65514991216,0.432046402115,0.988579302223,3.14256951841,0.0,0.0,0.0
13,0.10050608366,1.80699394749,34.4664009465,1.57992180185,0.859181309866,3.44664009465,1.6621769354,0.432075561564,0.988594148035,3.14264994832,0.0,0.0,0.0
14,0.108232034267,1.80712623808,34.4641062708,1.58062131441,0.8592442108,3.44641062708,1.66920337345,0.43210704411,0.988610164424,3.14273014502,0.0,0.0,0.0
15,0.115956812109,1.80726828116,34.4616426353,1.58132028405,0.859311748799,3.44616426353,1.67622918165,0.43214084753,0.988627347467,3.1428100909,0.0,0.0,0.0
16,0.123680334142,1.80742006671,34.4590102569,1.58201867231,0.859383919106,3.44590102569,1.68325431543,0.432176969437,0.988645692956,3.14288976845,0.0,0.0,0.0
17,0.131402517481,1.80758158404,34.4562093673,1.58271644078,0.859460716637,3.44562093673,1.69027873029,0.432215407281,0.988665196403,3.14296916022,0.0,0.0,0.0
18,0.13912327937,1.80775282179,34.453240213,1.58341355113,0.859542135987,3.4453240213,1.69730238183,0.43225615835,0.988685853038,3.14304824887,0.0,0.0,0.0
19,0.146842537253,1.80793376791,34.4501030549,1.5841099651,0.859628171427,3.44501030549,1.70432522575,0.432299219772,0.988707657813,3.14312701714,0.0,0.0,0.0
20,0.154560208739,1.80812440967,34.4467981686,1.58480564449,0.859718816908,3.44467981686,1.71134721784,0.432344588511,0.988730605404,3.14320544786,0.0,0.0,0.0
21,0.162276211629,1.80832473367,34.4433258442,1.58550055122,0.859814066058,3.44433258442,1.718368314,0.432392261372,0.988754690211,3.14328352397,0.0,0.0,0.0
22,0.169990463919,1.80853472584,34.4396863862,1.58619464725,0.859913912188,3.44396863862,1.72538847026,0.432442235,0.988779906364,3.14336122852,0.0,0.0,0.0
23,0.177702883813,1.80875437145,34.4358801135,1.58688789466,0.860018348289,3.44358801135,1.73240764274,0.432494505879,0.988806247718,3.14343854466,0.0,0.0,0.0
24,0.18541338973,1.80898365509,34.4319073593,1.58758025561,0.860127367035,3.44319073593,1.73942578771,0.432549070335,0.988833707864,3.14351545567,0.0,0.0,0.0
25,0.193121900315,1.80922256068,34.427768471,1.58827169235,0.860240960785,3.4427768471,1.74644286155,0.432605924534,0.988862280125,3.14359194493,0.0,0.0,0.0
