,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.60759070063,36.548377579,1.57079632679,0.764369956255,3.6548377579,1.57079632679,0.384396508601,0.988493493441,3.14159265359,1.0,615.970843673,1.34911071116
1,0.00773358953589,1.60759507096,36.5482872529,1.57149937518,0.764372034239,3.65482872529,1.57782686795,0.384397548658,0.988494091083,3.14167448931,1.0,615.970848743,1.34900214663
2,0.0154670949907,1.60760818163,36.5480162825,1.57220238464,0.764378268044,3.65480162825,1.58485736394,0.384400668754,0.988495883864,3.14175630693,1.0,615.970863952,1.34867677387
3,0.0232004322587,1.60763003173,36.5475646919,1.57290531627,0.764388657229,3.65475646919,1.59188776958,0.384405868669,0.988498871341,3.14183808837,1.0,615.970889299,1.34813555063
4,0.030933517282,1.6076606197,36.5469325209,1.57360813115,0.76440320106,3.65469325209,1.59891803972,0.384413148033,0.988503052782,3.14191981555,1.0,615.970924782,1.3473800577
5,0.038666266026,1.60769994339,36.5461198256,1.5743107904,0.764421898509,3.65461198256,1.60594812922,0.384422506333,0.988508427157,3.14200147041,1.0,615.970970396,1.34641247626
6,0.0463985944962,1.60774800002,36.5451266777,1.57501325513,0.764444748256,3.65451266777,1.61297799296,0.384433942904,0.988514993146,3.14208303492,1.0,615.971026136,1.34523555726
7,0.0541304187485,1.60780478618,36.5439531651,1.57571548649,0.764471748686,3.65439531651,1.62000758585,0.384447456938,0.988522749135,3.14216449105,1.0,615.971091998,1.34385258374
8,0.0618616548989,1.60787029788,36.5425993915,1.57641744566,0.76450289789,3.65425993915,1.62703686283,0.384463047477,0.988531693219,3.14224582084,1.0,615.971167974,1.34226732732
9,0.0695922191337,1.60794453048,36.5410654765,1.57711909383,0.764538193671,3.65410654765,1.6340657789,0.384480713418,0.988541823201,3.14232700634,1.0,615.971254056,1.34048400015
