,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.4409,40.3127762872,1.57079632679,0.685112616116,4.03127762872,1.57079632679,0.344718958007,0.987452677614,3.14159265359,1.0,615.755127614,1.30457724963
1,0.00628947478196,1.44090473997,40.312665731,1.571842384,0.685114869853,4.03136557508,1.58125683081,0.344720194108,0.987453470557,3.14172556912,1.0,615.755135109,1.30446865613
2,0.0125789495639,1.44091895986,40.312334065,1.57288841818,0.685121631066,4.03162939918,1.59171669649,0.344723902413,0.987455849217,3.14185845514,1.0,615.755157594,1.30414313472
3,0.0188684243459,1.44094265969,40.3117812969,1.57393440632,0.685132899754,4.03206905606,1.60217528586,0.344730082937,0.987459813082,3.14199128215,1.0,615.755195068,1.30360145944
4,0.0251578991278,1.44097583945,40.3110074394,1.57498032538,0.685148675915,4.03268447082,1.61263196168,0.3447387357,0.987465361298,3.14212402066,1.0,615.75524753,1.30284490996
5,0.0314473739098,1.44101849914,40.3100125104,1.57602615236,0.685168959549,4.03347553867,1.62308608777,0.344749860732,0.987472492671,3.14225664118,1.0,615.755314978,1.30187525621
6,0.0377368486918,1.44107063874,40.3087965328,1.5770718642,0.685193750653,4.034442125,1.63353702937,0.344763458072,0.987481205666,3.14238911425,1.0,615.755397408,1.30069473751
7,0.0440263234737,1.44113225827,40.3073595349,1.5781174379,0.685223049225,4.03558406548,1.64398415353,0.344779527768,0.987491498406,3.14252141042,1.0,615.755494818,1.29930603668
8,0.0503157982557,1.4412033577,40.3057015498,1.5791628504,0.685256855263,4.03690116615,1.65442682943,0.344798069874,0.987503368675,3.14265350027,1.0,615.755607204,1.29771224993
9,0.0566052730377,1.44128393704,40.3038226158,1.58020807867,0.685295168762,4.03839320355,1.66486442873,0.344819084454,0.987516813916,3.1427853544,1.0,615.75573456,1.29591685311
10,0.0628947478196,1.44137399627,40.3017227763,1.58125309967,0.685337989719,4.04005992487,1.67529632595,0.344842571582,0.987531831231,3.14291694345,1.0,615.755876884,1.29392366529
11,0.0691842226016,1.44147353539,40.2994020799,1.58229789035,0.685385318128,4.04190104814,1.68572189874,0.344868531337,0.987548417385,3.14304823809,1.0,615.756034167,1.29173681038
12,0.0754736973835,1.44158255438,40.2968605802,1.58334242765,0.685437153984,4.04391626236,1.6961405283,0.344896963809,0.9875665688,3.14317920905,1.0,615.756206405,1.28936067762
13,0.0817631721655,1.44170105322,40.2940983361,1.5843866885,0.685493497279,4.04610522775,1.70655159966,0.344927869094,0.987586281561,3.14330982708,1.0,615.756393591,1.28679988186
14,0.0880526469475,1.44182903191,40.2911154113,1.58543064985,0.685554348005,4.04846757598,1.71695450202,0.344961247299,0.987607551415,3.14344006298,1.0,615.756595717,1.284059224
15,0.0943421217294,1.44196649042,40.2879118749,1.58647428861,0.685619706153,4.05100291034,1.72734862906,0.344997098537,0.987630373771,3.14356988761,1.0,615.756812775,1.28114365263
16,0.100631596511,1.44211342872,40.2844878009,1.58751758169,0.685689571713,4.05371080607,1.73773337929,0.345035422929,0.9876547437,3.14369927189,1.0,615.757044756,1.27805822708
17,0.106921071293,1.44226984679,40.2808432687,1.58856050601,0.685763944671,4.0565908106,1.74810815632,0.345076220605,0.987680655936,3.14382818679,1.0,615.757291652,1.27480808247
18,0.113210546075,1.44243574461,40.2769783625,1.58960303845,0.685842825014,4.05964244383,1.7584723692,0.345119491703,0.987708104877,3.14395660335,1.0,615.757553452,1.27139839709
19,0.119500020857,1.44261112213,40.2728931718,1.59064515591,0.685926212726,4.06286519846,1.76882543265,0.345165236366,0.987737084585,3.14408449268,1.0,615.757830147,1.26783436236
20,0.125789495639,1.44279597933,40.2685877912,1.59168683525,0.686014107789,4.06625854028,1.77916676744,0.345213454749,0.987767588789,3.14421182595,1.0,615.758121724,1.26412115547
21,0.132078970421,1.44299031615,40.2640623204,1.59272805334,0.686106510182,4.06982190855,1.78949580058,0.345264147011,0.987799610881,3.14433857442,1.0,615.758428173,1.26026391487
22,0.138368445203,1.44319413255,40.2593168642,1.59376878703,0.686203419882,4.07355471629,1.79981196565,0.345317313321,0.987833143922,3.14446470942,1.0,615.758749482,1.25626771856
23,0.144657919985,1.44340742848,40.2543515326,1.59480901316,0.686304836864,4.07745635071,1.81011470304,0.345372953852,0.987868180639,3.14459020236,1.0,615.759085638,1.25213756513
24,0.150947394767,1.44363020387,40.2491664406,1.59584870856,0.6864107611,4.08152617354,1.82040346021,0.345431068788,0.987904713429,3.14471502476,1.0,615.759436627,1.24787835754
25,0.157236869549,1.44386245866,40.2437617085,1.59688785002,0.686521192557,4.08576352144,1.83067769191,0.345491658317,0.987942734355,3.14483914821,1.0,615.759802435,1.24349488939
