,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,0.2145,131.585546178,1.57079632679,0.101774778285,13.1585546178,1.57079632679,0.0513977464012,0.980140870186,3.14159265359,1.0,603.708606096,1.07339454036
1,0.281656752631,0.21858584562,130.286295898,1.70435951423,0.102838189164,20.383361071,2.58901186763,0.0526875873845,0.986968504842,3.16339098309,1.0,604.058548759,1.16822899312
2,0.543764715433,0.230254133477,126.764964269,1.82839234572,0.105792443316,32.5604601462,3.01362297514,0.0564647294172,0.998069595447,3.15762335191,1.0,604.990364851,1.41385753339
3,0.774390445527,0.248054159973,121.871103934,1.93709653621,0.109749692121,43.8958127742,3.24751722638,0.0622981710901,0.997650744795,3.11647589289,1.0,606.205303444,1.38907236284
4,0.970585160816,0.270301063667,116.434982207,2.02906932731,0.113640090698,53.3810303363,3.40707860686,0.0695016521483,0.979246019712,3.04709886954,1.0,607.421722119,0.972037990628
5,1.13510651715,0.295524644809,111.014609788,2.10568924854,0.116553267364,61.0544019689,3.52639838419,0.0771683438965,0.946464608161,2.96061684372,1.0,608.464944565,1.2354228236
6,1.27286347925,0.322617173597,105.899806417,2.16937299836,0.117873145744,67.2150524398,3.61992576645,0.0842034461902,0.906642469699,2.86768900588,0.0,0.0,0.0
7,1.38886878572,0.350804930462,101.204463732,2.22257602474,0.117637293435,72.1836086037,3.69548817688,0.0898514460318,0.86589758793,2.77667430794,0.0,0.0,0.0
8,1.48744675008,0.379567122879,96.9483175089,2.26740914414,0.116263808039,76.2309756426,3.75793587337,0.0938668889253,0.827572222059,2.69269379456,0.0,0.0,0.0
9,1.57207867903,0.408559084652,93.1076958204,2.30556651631,0.114511059566,79.5679370254,3.81050150248,0.0967979840985,0.79266357622,2.61633739421,0.0,0.0,0.0
10,1.64548920619,0.437554523486,89.6424511606,2.33837030381,0.112126089066,82.3535426576,3.85543700313,0.0980970664212,0.761628217794,2.55100209553,0.0,0.0,0.0
11,1.70979221949,0.466405744175,86.5089414491,2.34554548635,0.112983178327,82.865405582,3.89363528019,0.100367670337,0.735325489701,2.50658826926,0.0,0.0,0.0
12,1.76662955594,0.495017197379,83.6657256012,2.32061046308,0.119418568202,80.7640946747,3.85424078004,0.106417877713,0.760837692647,2.53412428162,0.0,0.0,0.0
13,1.8172841836,0.523328081883,81.0756925097,2.29859599771,0.124676765339,79.1228063234,3.77640743269,0.111280275639,0.808340348746,2.59521207826,0.0,0.0,0.0
14,1.86276720131,0.551300893175,78.7065351383,2.27901660217,0.129685400402,77.8506144585,3.70491160026,0.116389702472,0.847685160671,2.65029732697,0.0,0.0,0.0
15,1.90388309082,0.578913838699,76.5305108406,2.2614869699,0.133283471511,76.8752835463,3.63916720445,0.119824093799,0.880376760695,2.70495333683,0.0,0.0,0.0
16,1.94127825629,0.606155767948,74.5239368826,2.24569827311,0.137128337059,76.1393604071,3.57863624744,0.124196832573,0.907078178482,2.75315338498,0.0,0.0,0.0
17,1.97547714033,0.633022750946,72.6666269894,2.23140056494,0.140038071229,75.5970451712,3.52282701779,0.127527865669,0.928923405049,2.79966003353,0.0,0.0,0.0
18,2.00690922141,0.659515746628,70.9413572864,2.21838965117,0.141937828593,75.2117196749,3.47129223573,0.129604915921,0.9466411033,2.84444352974,0.0,0.0,0.0
19,2.03592933872,0.685639000294,69.3333941833,2.20649722574,0.144128323658,74.9540081978,3.42362683337,0.132534316918,0.960799807322,2.88490086851,0.0,0.0,0.0
20,2.06283312103,0.711398934357,67.8300912214,2.19558339629,0.14527065858,74.8002602199,3.37946534592,0.134011521178,0.972043065213,2.92408797577,1.0,612.45983108,1.11801609229
21,2.08786880126,0.736803374585,66.4205510983,2.18553097068,0.146770647536,74.7313639949,3.33847901917,0.136370713334,0.980793871314,2.95991717857,1.0,612.553340558,0.853236025664
22,2.11124634671,0.761861009951,65.0953448203,2.17624104944,0.147186366674,74.7318179024,3.30037276669,0.137091683506,0.987489535476,2.99460294953,1.0,612.581272272,0.91388844208
23,2.13314457564,0.786581012976,63.8462794221,2.16762959587,0.148025261121,74.7890021631,3.26488210972,0.138739643957,0.992443607635,3.02659663319,1.0,612.644022524,1.07243140212
24,2.15371675389,0.810972774669,62.6662059468,2.15962474335,0.148556579798,74.892606181,3.23177019733,0.140017869971,0.995951901541,3.05692930654,1.0,612.691672737,1.21136275945
25,2.17309503143,0.835045718874,61.5488606485,2.15216466399,0.147951048783,75.0341768591,3.20082498094,0.139409225795,0.998252868121,3.08599381865,1.0,612.669092898,1.33797926378
26,2.19139398865,0.858809174678,60.4887333104,2.14519586793,0.147863046618,75.2067611176,3.17185658428,0.139821988837,0.999543597026,3.11306970867,1.0,612.684427367,1.45238797856
27,2.2087134913,0.882272288884,59.480957798,2.13867183607,0.148370120206,75.404621931,3.14469489349,0.141399898563,0.99999519975,3.1386433372,1.0,612.742219215,1.5586125954
28,2.22514100599,0.905443967715,58.5212207536,2.13255191296,0.147735107432,75.6230119114,3.11918737253,0.140985830964,0.999749587459,3.16292516949,1.0,612.727179468,1.48281849254
29,2.24075349124,0.928332840004,57.6056851263,2.12680040403,0.146823417759,75.8579920839,3.09519709934,0.140117656931,0.998926385294,3.1857662152,1.0,612.695355896,1.38844435573
30,2.25561895164,0.95094723542,56.7309258963,2.12138583466,0.146592472375,76.1062862688,3.07260101211,0.14053238396,0.997625449627,3.20760449199,1.0,612.710607285,1.29740768032
31,2.2697977226,0.973295172791,55.8938758629,2.11628033862,0.146140422015,76.3651636123,3.05128835119,0.140577427475,0.995931730513,3.22831366222,1.0,612.712258299,1.20968987689
32,2.28334353938,0.995384356958,55.0917796876,2.11145914997,0.14547159341,76.6323434742,3.03115927809,0.140245147678,0.993916915206,3.24789377516,1.0,612.700053951,1.12485383583
33,2.29630443087,1.01722218062,54.3221548265,2.10690017879,0.144590145521,76.9059181165,3.01212365558,0.139531359948,0.991641637565,3.26634131334,1.0,612.673639768,1.04254726936
34,2.30872347109,1.03881573004,53.5827581757,2.10258365503,0.143500076577,77.1842896328,2.9940999711,0.138435484037,0.989157269755,3.28364997255,1.0,612.632553771,0.962483375678
35,2.32063941403,1.06017179335,52.8715574906,2.09849182801,0.143266464341,77.4661183088,2.9770143878,0.138943117552,0.986500710757,3.30100321428,1.0,612.651666615,0.878400966483
36,2.33208723255,1.08129687049,52.186706809,2.09460871171,0.141791687523,77.7502801934,2.96079990822,0.137123759556,0.98372050245,3.31616304035,1.0,612.582508104,0.800940707696
37,2.34309857792,1.10219718423,51.5265252404,2.09091986784,0.14122246787,78.0358321204,2.94539563725,0.136997502089,0.980833449948,3.33166023304,1.0,612.577640276,0.854649348913
38,2.35370217321,1.12287869173,50.8894785999,2.08741222046,0.140500342651,78.3219827758,2.93074613235,0.136579002959,0.97787256066,3.346294275,1.0,612.561440504,0.941926166532
39,2.36392415162,1.14334709641,50.2741634525,2.08407389667,0.139627979603,78.6080686916,2.91680083021,0.135867520206,0.974860053105,3.36005595012,1.0,612.533669518,1.0335508056
40,2.37378834841,1.16360785973,49.6792932053,2.08089408939,0.138607949139,78.8935342676,2.90351354051,0.134864459439,0.971814830515,3.37293564924,1.0,612.494017572,1.13294135283
41,2.38331655369,1.18366621259,49.1036859602,2.07786293864,0.137442729291,79.1779150884,2.89084199865,0.133573383517,0.968753099926,3.38492354808,1.0,612.442099659,1.24800594855
42,2.39252873245,1.20352716701,48.5462538429,2.07497142845,0.137339442397,79.4608239707,2.8787474694,0.134284294568,0.965672720061,3.39831620199,1.0,612.470811513,1.47928401838
43,2.40144321622,1.22319552693,48.005993638,2.07221129704,0.135910620045,79.7419392435,2.86719439614,0.132458296979,0.962614332088,3.4086541994,0.0,0.0,0.0
