,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,1.0923,51.8370469119,1.57079632679,0.518268471978,5.18370469119,1.57079632679,0.261183770146,0.984305807702,3.14159265359,1.0,615.086241255,1.2211078832
1,0.0220647270373,1.09238904774,51.8342363436,1.57818534712,0.518310722856,5.19362046016,1.64460779183,0.261213143201,0.984330788638,3.142769822,1.0,615.086551809,1.21910007683
2,0.0441222622519,1.09265611858,51.8258087565,1.58557116922,0.518437441155,5.22323719142,1.7179195613,0.261301249395,0.984405572234,3.14394067473,1.0,615.087482917,1.21314309765
3,0.0661654299522,1.09310099567,51.8117764855,1.59295060222,0.518648523978,5.27217056349,1.79025500485,0.26144804986,0.984529682012,3.14509892511,1.0,615.089032909,1.20342554277
4,0.0881870874036,1.09372331832,51.7921600275,1.60032047009,0.518943800192,5.3398037534,1.86118101055,0.261653479952,0.984702327681,3.14623834429,1.0,615.091199015,1.19022977667
5,0.11018014031,1.09452258317,51.7669879506,1.60767761881,0.519323030962,5.42531981834,1.93032374164,0.261917449453,0.984922410858,3.14735278933,1.0,615.093977375,1.17389499174
6,0.132137559189,1.09549814575,51.7362967678,1.61501892363,0.519785910501,5.52774139445,1.99737852879,0.262239842863,0.985188532956,3.1484362305,1.0,615.097363062,1.15478139036
7,0.15405239449,1.09664922247,51.700130776,1.62234129599,0.520332067025,5.64597352501,2.06211371968,0.262620519752,0.985499005172,3.14948277734,1.0,615.101350098,1.13324191806
8,0.175917791742,1.0979748931,51.6585418632,1.62964169036,0.5209610639,5.77884579706,2.12436917164,0.263059315208,0.985851860421,3.15048670342,1.0,615.105931494,1.10960373845
9,0.197727005662,1.09947410352,51.6115892843,1.63691711061,0.521672400975,5.92515080845,2.18405061297,0.26355604033,0.986244867076,3.15144246936,1.0,615.111099275,1.08415854638
10,0.219473414481,1.10114566897,51.5593394077,1.64416461645,0.522465516116,6.08367706355,2.24112131115,0.264110482827,0.986675544373,3.15234474414,1.0,615.116844521,1.05715943004
11,0.241150532785,1.10298827763,51.5018654345,1.65138132928,0.522235694525,6.25323540646,2.29559240272,0.264157420436,0.987168166033,3.15316364324,1.0,615.117329788,1.02534380413
12,0.262752024002,1.10500049445,51.4392470944,1.65856443775,0.523188425815,6.43267895282,2.34751299853,0.264824745479,0.987664761644,3.15394221612,1.0,615.124210319,0.996069117849
13,0.284271712022,1.10718076544,51.3715703186,1.66571120307,0.524220726292,6.62091704637,2.39696085401,0.265548859761,0.988190204967,3.15465288448,1.0,615.131637175,0.965775440992
14,0.305703591974,1.10952742209,51.2989268931,1.67281896378,0.525331805969,6.81692409451,2.44403408616,0.266329464662,0.988741206159,3.15529133062,1.0,615.139598092,0.934588046501
15,0.327041840125,1.11203868618,51.2214140961,1.67988514025,0.526520822897,7.01974425846,2.48884416342,0.267166241951,0.989314321347,3.1558535188,1.0,615.148080101,0.902610530428
16,0.348280822865,1.11471267467,51.1391343207,1.68690723867,0.526671057022,7.22849295623,2.53151020837,0.267483207905,0.989927084814,3.15630421794,1.0,615.151279144,0.867437403204
17,0.369415104761,1.11754740497,51.0521946871,1.69388285467,0.528010389053,7.44235603601,2.57215453426,0.2684286939,0.990532290754,3.15670211667,1.0,615.160776674,0.834281791925
18,0.39043945567,1.12054080016,50.9607066456,1.70080967648,0.529424685882,7.66058733943,2.61089927096,0.269429133118,0.991148545036,3.15701359642,1.0,615.170753477,0.800539440127
19,0.411348856894,1.12369069455,50.8647855749,1.70768548765,0.530912924272,7.8825052286,2.64786390973,0.270484138507,0.991772007389,3.15723581213,1.0,615.181194313,0.804539021798
20,0.432138506386,1.12699483919,50.764550377,1.71450816939,0.531345918703,8.10748851527,2.68316359585,0.2710063473,0.992414630085,3.15733254519,1.0,615.186332198,0.841214881229
21,0.452803823015,1.13045090754,50.6601230715,1.72127570238,0.532975356334,8.3349721142,2.71690801144,0.272166039755,0.993039485157,3.15736883485,1.0,615.197671468,0.876341434787
22,0.473340449905,1.13405650117,50.5516283923,1.72798616827,0.53467529087,8.56444264802,2.74920071198,0.273378898006,0.993659827866,3.1573093119,1.0,615.209427442,0.911923083628
23,0.493744256862,1.13780915548,50.4391933888,1.73463775066,0.535305612219,8.79543415677,2.78013880268,0.274047441566,0.994283654874,3.15711908392,1.0,615.215862909,0.94945954098
24,0.514011341932,1.14170634537,50.3229470333,1.74122873579,0.537139124981,9.0275240096,2.80981286256,0.275361617184,0.994882009046,3.15686377425,1.0,615.228422012,0.985789923252
25,0.534138032032,1.14574549096,50.2030198376,1.74775751273,0.539039423707,9.26032907423,2.83830704389,0.276727454927,0.995464260219,3.15650868376,1.0,615.241348151,1.0225417451
26,0.554120883151,1.14992396324,50.0795434773,1.75422257337,0.539854196493,9.49350217727,2.86569929148,0.277536007525,0.996034870188,3.15602206393,1.0,615.248940127,1.06089875008
27,0.573956679015,1.15423908951,49.9526504336,1.76062251178,0.541880016538,9.72672884955,2.89206163804,0.278999618559,0.996572548981,3.15546628397,1.0,615.262570677,1.09838348673
28,0.593642429798,1.15868815895,49.8224736424,1.76695602356,0.542808870806,9.95972436934,2.91746054633,0.279896488582,0.997089142613,3.15478082748,1.0,615.270852603,1.13727776657
29,0.613175369771,1.16326842786,49.6891461617,1.77322190467,0.544954582368,10.192231076,2.94195727358,0.281455340877,0.997568078398,3.15402370081,1.0,615.285121584,1.17552162122
30,0.632552954387,1.16797712492,49.5528008536,1.77941905008,0.547160458468,10.4240159415,2.96560824244,0.283063143926,0.998013073113,3.15316528105,1.0,615.299673656,1.21421011542
31,0.651772856787,1.17281145621,49.4135700824,1.78554645208,0.548251204809,10.6548683787,2.98846540714,0.284088914619,0.998424113468,3.15218311173,1.0,615.308871564,1.25405636661
32,0.670832963777,1.17776861012,49.2715854309,1.7916031984,0.550568512992,10.8845982637,3.01057660714,0.285788244553,0.998790788794,3.1511253362,1.0,615.323963567,1.2935881466
33,0.689731371315,1.18284576205,49.1269774333,1.79758847012,0.551757886564,11.1130341538,3.03198590355,0.286894587002,0.99911602401,3.14994983945,1.0,615.333692874,1.33413472586
34,0.708466379504,1.18804007896,48.9798753273,1.80350153934,0.554180861218,11.3400216782,3.0527338953,0.288682846426,0.999392742994,3.14869598644,1.0,615.349261036,1.37460023028
35,0.727036487547,1.19334872376,48.8304068217,1.80934176681,0.555462622737,11.5654220897,3.07285801426,0.289866587183,0.999621507178,3.14733190447,1.0,615.359460527,1.41595525348
36,0.745440387658,1.19876885935,48.6786978871,1.81510859913,0.557985508675,11.7891109464,3.09239279755,0.29174117657,0.999797835445,3.14588644171,1.0,615.37544293,1.45747527232
37,0.763676959409,1.20429765269,48.5248725598,1.82080156615,0.559353467888,12.0109769269,3.11137013925,0.292999151527,0.999920734753,3.14433958459,1.0,615.386053295,1.49977726852
38,0.781745263469,1.20993227845,48.3690527661,1.8264202781,0.561970551324,12.2309207512,3.12981952077,0.294957480926,0.99998749089,3.14270795685,1.0,615.402390317,1.54250966243
39,0.799644535216,1.21566992262,48.2113581634,1.8319644226,0.563418596349,12.4488542011,3.14776822164,0.29628654641,0.999996431942,3.14098499302,1.0,615.413354551,1.55565678743
