# M_init(Msun) Mwd(Msun) maxR_MS maxR_hg maxR_RGB maxR_HB maxR_agb (Rsun) 
0.9804	0.512702550289	1.58679347951	2.16643840781	188.51634151	25.391512798	227.475388865	
0.9871	0.512812471216	1.59949541013	2.17810213608	187.793084257	25.3895220119	229.169766991	
0.9938	0.513516702649	1.61220688379	2.18977321432	187.085526883	25.3872539197	230.766740282	
1.0005	0.51315830759	1.62492721028	2.20145857374	186.578712412	25.3848805778	232.4613952	
1.0072	0.514342791672	1.63765569863	2.21316501128	185.894490516	25.3824351793	234.138315913	
1.0139	0.513148797822	1.65039165719	2.22489918649	185.224349138	25.3798284505	235.737994328	
1.0206	0.513188004724	1.66313439365	2.23666761903	184.741656576	25.3770458529	236.092997965	
1.0273	0.513248590786	1.6758832151	2.2484766867	184.093741507	25.3742664101	236.460679267	
1.034	0.514877397277	1.68863742806	2.26033262384	183.457575894	25.3712970749	236.767565413	
1.0407	0.514573055129	1.70139633854	2.27224152029	182.996996079	25.368279886	237.208824698	
1.0474	0.515432029733	1.71415925205	2.28420932072	182.381540784	25.3651725185	237.661240832	
1.0541	0.514413062489	1.7269254737	2.29624182425	181.776643627	25.3620113734	238.268819153	
1.0608	0.515905671955	1.73969430821	2.30834468458	181.336340931	25.3587169945	238.832013522	
1.0675	0.516954117332	1.75246505996	2.32052341026	180.75003689	25.3554320672	239.488119132	
1.0742	0.516858744172	1.76523703309	2.33278336538	180.322058218	25.3519944394	240.270758158	
1.0809	0.517283897932	1.77800953147	2.34512977045	179.752156996	25.3484209523	241.096351731	
1.0876	0.5175936229	1.79078185884	2.35756770357	179.335606835	25.3448900455	241.991945328	
1.0943	0.519723974786	1.80355331882	2.37010210172	178.782442349	25.3411449396	242.863774569	
1.101	0.520508649296	1.81632321495	2.38273776239	178.376120508	25.3374030648	243.857198785	
1.1077	0.519251607849	1.82909085081	2.39547934524	177.837836268	25.3335943803	245.003720761	
1.1144	0.522145944127	1.84185553001	2.408331374	177.442597269	25.3296370588	245.981700217	
1.1211	0.521859081134	1.8546165563	2.42129823846	176.918115999	25.3256028906	247.11487669	
1.1278	0.522200682205	1.8673732336	2.43438419665	176.486070534	25.3173341601	248.345096348	
1.1345	0.524966477019	1.8801248661	2.44759337703	175.851419274	25.3014845683	249.689280237	
1.1412	0.524953278728	1.89287075826	2.46092978083	175.354546199	25.2859133988	251.1596579	
1.1479	0.527427746786	1.90561021496	2.47439728447	174.750261747	25.2707339761	252.502284867	
1.1546	0.526393870773	1.91834254148	2.48799964204	174.275249639	25.255784977	254.009451388	
1.1613	0.527299022892	1.93106704362	2.50174048777	173.698412535	25.2411537694	255.415259523	
1.168	0.530017437773	1.94378302777	2.5156233387	173.242982953	25.2267986448	256.724775149	
1.1747	0.531316327023	1.95648980093	2.52965159719	172.691628362	25.212704291	258.09709687	
1.1814	0.531070896768	1.96918667083	2.54382855362	172.253678385	25.198822695	259.542119681	
1.1881	0.53203486566	1.98187294598	2.55815738901	171.823120552	25.1852499525	260.919513073	
1.1948	0.534161898979	1.99454793572	2.57264117769	171.304109451	25.1717415135	262.233561108	
1.2015	0.53417597538	2.00721095034	2.58728288998	170.889180274	25.1585025491	263.648425528	
1.2082	0.535068180926	2.0198613011	2.60208539486	170.390979253	25.145452295	265.013216074	
1.2149	0.536800715452	2.03249830034	2.6170514626	169.990329953	25.1325441591	266.330683281	
1.2216	0.536017917392	2.04512126152	2.63218376744	169.595667716	25.1198707032	267.771975927	
1.2283	0.539086100483	2.05772949934	2.64748489021	169.123883918	25.1072421557	269.009291592	
1.235	0.539476525834	2.07032232977	2.66295732094	168.742238317	25.0948305968	270.381031165	
1.2417	0.540326687735	2.08289907015	2.67860346145	168.365191885	25.0825243105	271.723578731	
1.2484	0.541671827297	2.09545903923	2.69442562791	167.917467632	25.0702890261	273.036651028	
1.2551	0.540013660155	2.10800155732	2.71042605337	167.552127374	25.0581882471	274.504448739	
1.2618	0.541998183231	2.12052594628	2.72660689025	167.191529238	25.0462541643	275.774639444	
1.2685	0.544349032714	2.13303152966	2.74297021281	166.835322778	25.0343425018	277.021339926	
1.2752	0.543524171385	2.14551763275	2.75951801957	166.414502006	25.0225266023	278.43499376	
1.2819	0.546368564313	2.15798358263	2.77625223568	166.068329207	25.0107999293	279.64761984	
1.2886	0.545864416176	2.17042870834	2.79317471527	165.726011376	24.999203562	281.03665295	
1.2953	0.545465212082	2.18285234083	2.81028724378	165.387626936	24.9875989438	282.416767568	
1.302	0.548801592606	2.19525381315	2.82759154015	164.99018006	24.976070702	283.591365439	
1.3087	0.548673845413	2.20763246047	2.84508925909	164.660354999	24.9645984116	284.952263112	
1.3154	0.548572197814	2.21998762017	2.86278199323	164.333837363	24.9531843216	286.308703323	
1.3221	0.552182966023	2.23231863191	2.88068021538	164.010412064	24.9418157851	287.457452907	
1.3288	0.552136734988	2.24462483776	2.89879685684	163.689785193	24.9304792998	288.806252883	
1.3355	0.552179438842	2.25690558218	2.91711279497	163.316112041	24.9191627579	290.149596457	
1.3422	0.552178692549	2.26916021221	2.93562941372	163.002581957	24.9078658341	291.49307261	
1.3489	0.555918373874	2.28138807746	2.95434804417	162.691431619	24.8966391785	292.62336422	
1.3556	0.555815178049	2.29358853025	2.97326996648	162.383127014	24.8853947271	293.96734657	
1.3623	0.555669165524	2.30576092565	2.99239641176	162.076901585	24.8741264199	295.312441741	
1.369	0.555403935881	2.31790462159	3.01172856392	161.773081429	24.8629122881	296.662121988	
